FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
08/06/23,4,0.33,0,0.86,0.66,-99,0.27,0.19,0,0.56,0.49,0.64,-99,-99,0.69,-99,0.28,0.98,0.4,0.42,-99,-99,0.2,0.84,0.46,-99,-99,-99,-99,1,0.56,0.32,0.62,-99
08/06/23,5,0.24,0.01,0.81,0.6,-99,0.31,0.27,0,0.35,0.35,0.42,-99,-99,0.64,-99,0.44,0.9,0.4,0.46,-99,-99,0.12,0.76,0.37,-99,-99,-99,-99,0.94,0.51,0.24,0.92,-99
08/06/23,6,0.28,0.04,0.68,0.7,-99,0.23,0.42,0.06,0.33,0.5,1.03,-99,-99,0.55,-99,0.68,1.17,0.75,0.45,-99,-99,0.23,0.7,0.71,-99,-99,-99,-99,1.36,0.42,0.35,0.9,-99
08/06/23,7,0.34,0.08,0.95,1.04,-99,0.52,1.42,0.08,0.56,1.28,1.25,-99,-99,1.14,-99,0.99,1.52,1.3,0.73,-99,-99,0.4,1.3,0.77,-99,-99,-99,-99,1.08,0.8,0.96,1.01,-99
08/06/23,8,0.55,0.13,1.62,1.25,-99,1.16,1.89,0.16,1.12,1.6,0.66,-99,-99,1.09,-99,0.94,1.48,1.6,0.91,-99,-99,0.59,0.89,1.14,-99,-99,-99,-99,1.2,0.71,1.42,1.25,-99
08/06/23,9,0.22,0.35,1.27,0.88,-99,0.74,0.72,0.15,1.28,1.38,0.67,-99,-99,1.17,-99,0.71,1.36,1.28,0.47,-99,-99,0.36,0.74,1.3,-99,-99,-99,-99,1.02,0.69,0.73,1.18,-99
08/06/23,10,0.18,0.3,1.15,1.22,-99,0.48,0.41,0.11,0.98,1.29,0.52,-99,-99,0.95,-99,0.76,1.28,1.13,0.47,-99,-99,0.55,0.55,0.39,-99,-99,-99,-99,0.71,0.45,0.3,1.05,-99
08/06/23,11,0.16,0.25,0.7,0.77,-99,0.36,0.19,0.1,0.57,1,0.49,-99,-99,0.45,-99,0.72,0.88,0.98,0.33,-99,-99,0.37,0.48,0.33,-99,-99,-99,-99,-99,0.38,0.27,0.62,-99
08/06/23,12,0.17,0.22,0.4,-99,-99,0.22,0.2,0.12,-99,0.53,0.39,-99,-99,0.17,-99,0.54,0.45,0.59,0.28,-99,-99,0.25,0.54,0.28,-99,-99,-99,-99,-99,0.27,0.18,0.38,-99
08/06/23,13,0.19,0.11,0.3,-99,-99,0.17,0.25,0.13,-99,0.27,0.32,-99,-99,0.19,-99,0.45,0.61,0.17,0.25,-99,-99,0.19,0.56,0.27,-99,-99,-99,-99,-99,0.22,0.18,0.44,-99
08/06/23,14,0.19,0.03,0.35,-99,-99,0.04,0.37,0.11,-99,0.21,0.35,-99,-99,0.11,-99,0.68,0.47,0.16,0.26,-99,-99,0.18,0.43,0.34,-99,-99,-99,-99,-99,0.19,0.17,0.44,-99
08/06/23,15,0.18,0.1,0.21,-99,-99,0.05,0.36,0.14,-99,0.08,0.36,-99,-99,0.26,-99,0.55,0.32,0.13,0.33,-99,-99,0.12,0.4,0.28,-99,-99,-99,-99,-99,0.14,0.12,0.45,-99
08/06/23,16,0.2,0.1,0.16,-99,-99,0.04,0.31,0.2,-99,0.07,0.33,-99,-99,0.13,-99,0.34,0.34,0.1,0.35,-99,-99,0.15,0.44,0.27,-99,-99,-99,-99,-99,0.15,0.14,0.36,-99
08/06/23,17,0.23,0.08,0.11,-99,-99,0.04,0.38,0.26,-99,0.1,0.3,-99,-99,0.12,-99,0.65,0.38,0.07,0.31,-99,-99,0.16,0.4,0.27,-99,-99,-99,-99,-99,0.1,0.13,0.19,-99
08/06/23,18,0.22,0.12,0.12,-99,-99,0.08,0.42,0.22,-99,0.25,0.38,-99,-99,0.52,-99,0.64,0.35,0.2,0.31,-99,-99,0.21,0.5,0.33,-99,-99,-99,-99,-99,0.33,0.29,0.17,-99
08/06/23,19,0.21,0.1,0.13,-99,-99,0.14,0.41,0.28,-99,0.24,0.47,-99,-99,0.71,-99,0.95,0.65,0.41,0.34,-99,-99,0.18,0.64,0.45,-99,-99,-99,-99,-99,0.4,0.79,0.46,-99
08/06/23,20,0.2,0.14,0.09,-99,-99,0.26,0.34,0.24,-99,0.68,0.66,-99,-99,0.92,-99,0.69,0.87,0.54,0.39,-99,-99,0.3,0.71,0.45,-99,-99,-99,-99,-99,0.4,0.72,0.65,-99
08/06/23,21,0.21,0.18,0.1,-99,-99,0.44,0.37,0.24,-99,1.18,0.45,-99,-99,0.88,-99,0.62,0.65,0.28,0.39,-99,-99,0.58,0.73,0.42,-99,-99,-99,-99,-99,0.49,0.63,0.75,-99
08/06/23,22,0.23,0.11,0.49,-99,-99,0.48,0.33,0.21,-99,1.22,0.44,-99,-99,0.74,-99,0.84,0.77,0.17,0.32,-99,-99,0.54,0.73,0.39,-99,-99,-99,-99,-99,0.61,0.49,0.56,-99
08/06/23,23,0.25,0.17,1.12,-99,-99,0.34,0.37,0.19,-99,1.2,0.45,-99,-99,0.74,-99,0.82,0.73,0.18,0.36,-99,-99,0.28,0.7,0.36,-99,-99,-99,-99,-99,0.64,0.46,0.61,-99
08/06/23,24,0.3,0.02,0.32,-99,-99,0.25,0.28,0.13,-99,0.56,0.47,-99,-99,0.85,-99,0.62,0.95,0.46,0.31,-99,-99,0.23,0.69,0.34,-99,-99,-99,-99,-99,0.66,0.55,0.52,-99
09/06/23,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.69,-99,-99,-99,0.57,0.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
09/06/23,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.59,-99,-99,-99,0.22,0.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
09/06/23,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.24,-99,-99,-99,0.21,0.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
09/06/23,4,0.29,0.03,0.02,0.47,-99,0.19,0.06,-99,0.08,0.14,0.3,-99,-99,0.18,-99,0.22,0.86,0.44,0.2,-99,-99,0.06,0.34,0.14,-99,-99,-99,-99,0.43,0.26,0.25,-99,-99
09/06/23,5,0.33,0.08,0.11,0.45,-99,0.15,0.13,-99,0.08,0.14,0.24,-99,-99,0.33,-99,0.3,0.97,1.05,0.2,-99,-99,0.05,0.5,0.12,-99,-99,-99,-99,0.45,0.34,0.25,-99,-99
09/06/23,6,0.32,0.09,0.13,0.57,-99,0.19,0.39,-99,0.1,0.39,0.42,-99,-99,0.52,-99,0.67,1.36,0.92,0.27,-99,-99,0.08,0.74,0.45,-99,-99,-99,-99,0.51,0.46,0.39,-99,-99
09/06/23,7,0.5,0.16,0.8,0.85,-99,0.43,1.01,-99,0.47,1.46,1.02,-99,-99,0.82,-99,1.55,1.97,1.08,0.57,-99,-99,0.26,0.97,0.92,-99,-99,-99,-99,0.77,0.76,1.03,-99,-99
09/06/23,8,0.68,0.38,1.02,0.67,-99,0.68,1,-99,0.8,1.44,1.09,-99,-99,0.74,-99,1.42,1.65,1.11,0.93,-99,-99,0.35,0.99,0.85,-99,-99,-99,-99,0.9,1.37,0.86,-99,-99
09/06/23,9,0.41,0.48,1.21,0.73,-99,0.67,0.63,-99,0.71,1,0.87,-99,-99,0.62,-99,0.78,1.25,0.8,0.32,-99,-99,0.44,1.09,1.21,-99,-99,-99,-99,0.64,0.93,0.8,-99,-99
09/06/23,10,0.32,0.67,0.49,0.7,-99,0.67,0.57,-99,0.7,0.6,0.57,-99,-99,0.64,-99,0.46,1.07,0.61,0.28,-99,-99,0.53,0.68,0.74,-99,-99,-99,-99,0.44,0.82,0.78,-99,-99
09/06/23,11,0.25,0.57,0.2,0.79,-99,0.45,0.43,-99,0.43,0.43,0.44,-99,-99,0.36,-99,0.31,0.8,0.43,0.2,-99,-99,0.37,0.44,0.25,-99,-99,-99,-99,0.35,0.52,0.44,-99,-99
09/06/23,12,0.2,0.39,0.17,0.42,-99,0.4,0.27,-99,0.25,0.34,0.36,-99,-99,0.31,-99,0.34,0.79,0.35,0.29,-99,-99,0.36,0.31,0.29,-99,-99,-99,-99,0.25,0.5,0.49,0.17,-99
09/06/23,13,0.19,0.28,0.1,0.27,-99,0.28,0.25,-99,0.16,0.18,0.17,-99,-99,0.37,-99,0.29,0.73,0.23,0.21,-99,-99,0.28,0.28,0.21,-99,-99,-99,-99,0.12,0.44,0.37,0.14,-99
09/06/23,14,0.18,0.19,0.07,0.17,-99,0.18,0.15,-99,0.13,0.11,0.03,-99,-99,0.17,-99,0.25,0.48,0.12,-99,-99,-99,0.21,0.12,0.08,-99,-99,-99,-99,0.08,0.36,0.26,0.14,-99
09/06/23,15,0.15,0.2,0.08,0.11,-99,0.14,0.07,-99,0.14,0.07,0.03,-99,-99,0.08,-99,0.2,0.36,0.09,-99,-99,-99,0.16,0.07,0.07,-99,-99,-99,-99,0.04,0.21,0.06,0.1,-99
09/06/23,16,0.12,0.13,0.08,0.07,-99,0.1,0.03,-99,0.06,0.08,0.02,-99,-99,0.08,-99,0.21,0.37,0.09,-99,-99,-99,0.15,0.08,0.06,-99,-99,-99,-99,0.06,0.11,0.05,0.1,-99
09/06/23,17,0.14,0.09,0.09,0.1,-99,0.06,0.03,-99,0.07,0.09,0.03,-99,-99,0.23,-99,0.2,0.33,0.09,-99,-99,-99,0.14,0.08,0.06,-99,-99,-99,-99,0.04,0.11,0.06,0.08,-99
09/06/23,18,0.15,0.1,0.11,0.12,-99,0.07,0.06,-99,0.17,0.07,0.05,-99,-99,0.33,-99,0.3,0.36,0.08,-99,-99,-99,0.16,0.17,0.08,-99,-99,-99,-99,0.06,0.1,0.06,0.11,-99
09/06/23,19,0.17,0.18,0.09,0.18,-99,0.13,0.38,-99,0.24,0.11,0.12,-99,-99,0.35,-99,0.67,0.55,0.12,-99,-99,-99,0.2,0.17,0.14,-99,-99,-99,-99,0.11,0.16,0.19,0.21,-99
09/06/23,20,0.16,0.3,0.25,0.34,-99,0.35,0.3,-99,0.4,0.25,0.21,-99,-99,0.5,-99,0.5,0.57,0.34,-99,-99,-99,0.47,0.31,0.32,-99,-99,-99,-99,0.21,0.3,0.3,0.26,-99
09/06/23,21,0.11,0.38,0.26,0.3,-99,0.41,0.57,-99,0.37,0.3,0.17,-99,-99,0.58,-99,0.2,0.33,0.41,-99,-99,-99,0.39,0.45,0.37,-99,-99,-99,-99,0.2,0.41,0.24,0.28,-99
09/06/23,22,0.1,0.5,0.35,0.3,-99,0.35,0.55,-99,0.46,0.45,0.18,-99,-99,0.63,-99,0.12,0.38,0.32,-99,-99,-99,0.27,0.51,0.45,-99,-99,-99,-99,0.17,0.47,0.53,0.36,-99
09/06/23,23,0.1,0.52,0.32,0.43,-99,0.53,0.56,-99,0.49,0.65,0.26,-99,-99,0.75,-99,0.33,0.36,0.44,-99,-99,-99,0.37,0.52,0.32,-99,-99,-99,-99,0.28,0.64,0.52,0.37,-99
09/06/23,24,0.28,0.37,0.43,0.53,-99,0.55,0.48,-99,0.5,0.95,0.39,-99,-99,0.55,-99,0.56,0.32,0.42,-99,-99,-99,0.5,0.59,0.5,-99,-99,-99,-99,0.51,0.68,0.46,0.4,-99
10/06/23,1,0.31,0.23,0.36,0.62,-99,0.4,0.42,-99,0.33,0.67,0.49,-99,-99,0.56,-99,0.35,0.36,0.58,-99,-99,-99,0.29,0.8,0.35,-99,-99,-99,-99,0.62,0.98,0.41,0.5,-99
10/06/23,2,0.38,0.14,0.32,0.64,-99,0.31,0.32,-99,0.2,0.47,0.43,-99,-99,0.95,-99,0.37,0.94,0.89,-99,-99,-99,0.16,0.84,0.3,-99,-99,-99,-99,0.47,1.03,0.71,0.61,-99
10/06/23,3,0.28,0.07,0.41,0.38,-99,0.21,0.27,-99,0.19,0.33,0.28,-99,-99,0.61,-99,0.54,1.24,0.37,-99,-99,-99,0.07,0.38,0.24,-99,-99,-99,-99,0.48,0.64,0.87,0.79,-99
10/06/23,4,0.23,0.05,0.39,0.38,-99,0.16,0.19,-99,0.14,0.28,0.47,-99,-99,0.46,-99,0.8,0.9,0.72,-99,-99,-99,0.07,0.34,0.39,-99,-99,-99,-99,0.55,0.53,0.43,0.6,-99
10/06/23,5,0.22,0.06,0.34,0.52,-99,0.15,0.09,-99,0.14,0.29,0.44,-99,-99,0.53,-99,0.67,0.7,0.98,-99,-99,-99,0.08,0.41,0.74,-99,-99,-99,-99,0.41,0.49,0.54,0.43,-99
10/06/23,6,0.23,0.14,0.47,0.54,-99,0.17,0.08,-99,0.16,0.34,0.33,-99,-99,0.93,-99,0.68,1.33,1.1,-99,-99,-99,0.1,0.42,0.39,-99,-99,-99,-99,0.51,0.47,0.67,0.57,-99
10/06/23,7,0.34,0.18,0.7,0.71,-99,0.24,0.26,-99,0.31,0.69,0.59,-99,-99,0.96,-99,1.53,1.56,0.87,-99,-99,-99,0.35,0.74,0.21,-99,-99,-99,-99,0.73,0.54,1.78,0.72,-99
10/06/23,8,0.47,0.29,0.74,0.7,-99,0.49,0.18,-99,0.48,0.8,0.94,-99,-99,0.52,-99,0.73,1.12,0.75,-99,-99,-99,0.59,0.96,0.31,-99,-99,-99,-99,0.75,0.69,0.87,0.71,-99
10/06/23,9,0.36,0.37,0.75,0.58,-99,0.56,0.12,-99,0.54,0.76,0.46,-99,-99,0.49,-99,0.51,0.76,0.88,-99,-99,-99,0.6,0.45,0.32,-99,-99,-99,-99,0.73,0.54,0.26,0.67,-99
10/06/23,10,0.24,0.43,0.62,0.65,-99,0.51,0.1,-99,0.68,0.71,0.27,-99,-99,0.5,-99,0.54,0.79,0.79,-99,-99,-99,0.46,0.36,0.26,-99,-99,-99,-99,0.52,0.42,0.33,0.83,-99
10/06/23,11,0.16,0.47,0.42,0.52,-99,0.48,0.09,-99,0.57,0.44,0.29,-99,-99,0.47,-99,0.51,0.7,0.58,-99,-99,-99,0.47,0.38,0.29,-99,-99,-99,-99,0.3,0.46,0.42,0.51,-99
10/06/23,12,0.16,-99,0.25,0.39,-99,0.4,0.1,-99,0.39,0.42,0.32,-99,-99,0.38,-99,0.32,0.42,0.41,-99,-99,-99,0.37,0.36,0.27,-99,-99,-99,-99,0.29,0.42,0.36,0.27,-99
10/06/23,13,0.14,0.34,0.24,0.3,-99,0.32,0.09,-99,0.23,0.22,0.25,-99,-99,0.3,-99,0.22,0.41,0.24,-99,-99,-99,0.33,0.29,0.22,-99,-99,-99,-99,0.12,0.36,0.23,0.16,-99
10/06/23,14,0.14,0.27,0.14,0.25,-99,0.24,0.18,-99,0.17,0.22,0.11,-99,-99,0.27,-99,0.31,0.4,0.18,-99,-99,-99,0.24,0.2,0.14,-99,-99,-99,-99,0.08,0.3,0.22,0.14,-99
10/06/23,15,0.14,0.26,0.09,0.26,-99,0.26,0.17,-99,0.16,0.17,0.09,-99,-99,0.26,-99,0.14,0.22,0.16,-99,-99,-99,0.24,0.23,0.08,-99,-99,-99,-99,0.07,0.24,0.09,0.12,-99
10/06/23,16,0.12,0.25,0.12,0.15,-99,0.17,0.17,-99,0.16,0.11,0.09,-99,-99,0.12,-99,0.39,0.16,0.13,-99,-99,-99,0.21,0.2,0.07,-99,-99,-99,-99,0.07,0.14,0.09,0.14,-99
10/06/23,17,0.11,0.16,0.1,0.17,-99,0.15,0.22,-99,0.16,0.11,0.07,-99,-99,0.2,-99,0.44,0.26,0.12,-99,-99,-99,0.15,0.17,0.09,-99,-99,-99,-99,0.05,0.16,0.09,0.13,-99
10/06/23,18,0.13,0.2,0.15,0.19,-99,0.2,0.17,-99,0.15,0.09,0.07,-99,-99,0.37,-99,0.17,0.13,0.12,-99,-99,-99,0.2,0.18,0.23,-99,-99,-99,-99,0.14,0.2,0.14,0.12,-99
10/06/23,19,0.16,0.3,0.18,0.33,-99,0.36,0.16,-99,0.22,0.12,0.23,-99,-99,0.52,-99,0.48,0.3,0.2,-99,-99,-99,0.22,0.35,0.21,-99,-99,-99,-99,0.2,0.33,0.21,0.19,-99
10/06/23,20,0.12,0.33,0.35,0.44,-99,0.44,0.23,-99,0.52,0.41,0.3,-99,-99,0.66,-99,0.63,0.32,0.41,-99,-99,-99,0.25,0.45,0.23,-99,-99,-99,-99,0.33,0.31,0.2,0.36,-99
10/06/23,21,0.13,0.46,0.4,0.47,-99,0.49,0.34,-99,0.41,0.41,0.32,-99,-99,0.53,-99,0.52,0.36,0.42,-99,-99,-99,0.34,0.53,0.41,-99,-99,-99,-99,0.37,0.35,0.32,0.56,-99
10/06/23,22,0.16,0.45,0.41,0.41,-99,0.47,0.35,-99,0.37,0.9,0.51,-99,-99,0.77,-99,0.81,0.75,0.44,-99,-99,-99,0.37,0.65,0.48,-99,-99,-99,-99,0.32,0.47,0.69,0.53,-99
10/06/23,23,0.6,0.27,0.59,0.61,-99,0.62,0.36,-99,0.61,0.74,0.88,-99,-99,1.08,-99,0.76,1.18,0.5,-99,-99,-99,0.63,0.83,0.36,-99,-99,-99,-99,0.37,0.54,0.71,0.58,-99
10/06/23,24,0.75,0.24,0.43,0.78,-99,0.65,0.3,-99,0.55,0.91,0.54,-99,-99,0.96,-99,0.47,1.59,0.49,-99,-99,-99,0.53,0.79,0.4,-99,-99,-99,-99,0.54,0.74,0.66,0.98,-99
11/06/23,1,0.82,0.18,0.53,0.7,-99,0.56,0.24,-99,0.43,0.64,0.54,-99,-99,0.85,-99,0.6,1.41,0.78,-99,-99,-99,0.25,0.62,0.28,-99,-99,-99,-99,0.69,0.47,0.52,0.89,-99
11/06/23,2,0.76,0.17,0.65,0.61,-99,0.46,0.15,-99,0.35,0.62,0.58,-99,-99,0.54,-99,0.4,0.83,0.63,-99,-99,-99,0.14,0.62,0.14,-99,-99,-99,-99,0.65,0.47,0.4,0.9,-99
11/06/23,3,0.69,0.15,0.49,0.46,-99,0.4,0.15,-99,0.29,0.39,0.33,-99,-99,0.49,-99,0.41,0.72,0.57,-99,-99,-99,0.13,0.57,0.12,-99,-99,-99,-99,0.57,0.41,0.26,0.74,-99
11/06/23,4,0.45,0.15,0.35,0.49,-99,0.33,0.03,-99,-99,0.4,0.37,-99,-99,0.58,-99,0.36,0.97,0.63,-99,-99,-99,0.18,0.54,0.13,-99,-99,-99,-99,0.55,0.42,0.27,0.56,-99
11/06/23,5,0.43,0.14,0.3,0.48,-99,0.4,0.03,-99,0.11,0.31,0.4,-99,-99,0.52,-99,0.44,1.03,0.76,-99,-99,-99,0.26,0.48,0.17,-99,-99,-99,-99,0.58,0.36,0.22,0.47,-99
11/06/23,6,0.3,0.13,0.5,0.41,-99,0.45,0.19,-99,0.21,0.41,0.29,-99,-99,0.36,-99,0.59,0.85,0.42,-99,-99,-99,0.24,0.36,0.25,-99,-99,-99,-99,0.59,0.39,0.28,0.6,-99
11/06/23,7,0.34,0.26,0.67,0.51,-99,0.44,0.76,-99,0.54,0.59,0.39,-99,-99,0.57,-99,1.17,0.74,0.7,-99,-99,-99,0.31,0.63,0.21,-99,-99,-99,-99,0.45,0.44,0.5,0.61,-99
11/06/23,8,0.35,0.41,0.44,0.45,-99,0.46,0.42,-99,0.62,0.57,0.35,-99,-99,0.64,-99,0.41,1.08,0.71,-99,-99,-99,0.44,0.55,-99,-99,-99,-99,-99,0.55,0.47,0.73,0.74,-99
11/06/23,9,0.2,0.54,0.43,0.48,-99,0.43,0.18,-99,0.7,0.53,0.33,-99,-99,0.44,-99,0.5,0.77,0.59,-99,-99,-99,0.45,0.64,0.77,-99,-99,-99,-99,0.63,0.5,0.75,0.68,-99
11/06/23,10,0.22,0.4,0.38,0.57,-99,0.49,0.17,-99,0.62,0.48,0.25,-99,-99,0.48,-99,0.48,0.79,0.54,-99,-99,-99,0.39,0.35,0.69,-99,-99,-99,-99,0.36,0.49,0.54,0.55,-99
11/06/23,11,0.24,0.37,0.23,0.53,-99,0.41,0.08,-99,0.41,0.42,0.34,-99,-99,0.43,-99,0.53,0.57,0.35,-99,-99,-99,0.37,0.42,0.34,-99,-99,-99,-99,0.23,0.5,0.52,0.32,-99
11/06/23,12,0.2,0.3,0.16,0.34,-99,0.33,0.13,-99,0.32,0.22,0.32,-99,-99,0.34,-99,0.52,0.35,0.22,-99,-99,-99,0.26,0.28,0.25,-99,-99,-99,-99,0.16,0.35,0.41,0.29,-99
11/06/23,13,0.14,0.25,0.12,0.28,-99,0.24,0.05,-99,0.27,0.17,0.15,-99,-99,0.24,-99,0.4,0.28,0.18,-99,-99,-99,0.24,0.13,0.17,-99,-99,-99,-99,0.09,0.3,0.2,0.15,-99
11/06/23,14,0.14,0.21,0.08,0.27,-99,0.26,0.12,-99,0.24,0.11,0.06,-99,-99,0.25,-99,0.43,0.26,0.22,-99,-99,-99,0.21,0.14,0.15,-99,-99,-99,-99,0.07,0.22,0.14,0.18,-99
11/06/23,15,0.1,0.29,0.1,0.23,-99,0.26,0.11,-99,0.25,0.06,0.1,-99,-99,0.15,-99,0.31,0.18,0.19,-99,-99,-99,0.22,0.13,0.1,-99,-99,-99,-99,0.09,0.21,0.07,0.16,-99
11/06/23,16,0.16,0.28,0.12,0.18,-99,0.2,0.06,-99,0.27,0.11,0.16,-99,-99,0.14,-99,0.32,0.19,0.18,-99,-99,-99,0.22,-99,0.17,-99,-99,-99,-99,0.11,0.19,0.13,0.17,-99
11/06/23,17,0.2,0.3,0.17,0.25,-99,0.29,0.13,-99,0.28,0.14,-99,-99,-99,0.33,-99,0.23,0.27,0.24,-99,-99,-99,0.19,-99,0.2,-99,-99,-99,-99,0.14,0.21,0.12,0.27,-99
11/06/23,18,0.21,0.27,0.28,0.28,-99,0.3,0.2,-99,0.32,0.21,0.31,-99,-99,0.6,-99,0.44,0.36,0.34,-99,-99,-99,0.18,0.51,0.3,-99,-99,-99,-99,0.18,0.35,0.39,0.33,-99
11/06/23,19,0.16,0.21,0.29,0.49,-99,0.36,0.23,-99,0.49,0.64,0.33,-99,-99,0.87,-99,0.34,0.63,0.5,-99,-99,-99,0.19,0.55,0.61,-99,-99,-99,-99,0.33,0.53,0.44,0.41,-99
11/06/23,20,0.3,0.21,0.31,0.7,-99,0.33,0.32,-99,0.52,0.66,0.38,-99,-99,1.15,-99,0.93,0.97,0.46,-99,-99,-99,0.27,0.57,0.65,-99,-99,-99,-99,0.46,0.57,0.67,0.46,-99
11/06/23,21,0.37,0.19,0.28,0.5,-99,0.28,0.61,-99,0.61,0.89,0.62,-99,-99,1.6,-99,0.77,1.16,0.6,-99,-99,-99,0.28,0.96,0.54,-99,-99,-99,-99,0.53,0.8,1.01,0.68,-99
11/06/23,22,0.51,0.24,0.35,0.78,-99,0.57,0.28,-99,0.49,1.05,1.15,-99,-99,1.39,-99,1.17,1.27,0.65,-99,-99,-99,0.4,1.1,0.31,-99,-99,-99,-99,0.7,0.62,1.26,0.99,-99
11/06/23,23,0.5,0.14,0.65,0.72,-99,0.45,0.39,-99,0.49,0.69,1.23,-99,-99,1.15,-99,1.04,1.29,0.66,-99,-99,-99,0.24,1.36,0.45,-99,-99,-99,-99,0.89,0.57,0.8,0.85,-99
11/06/23,24,0.89,0.18,0.81,0.66,-99,0.33,0.24,-99,0.52,0.64,1.02,-99,-99,1.56,-99,0.72,1.48,0.7,-99,-99,-99,0.14,1.36,0.22,-99,-99,-99,-99,0.68,0.48,0.8,1,-99
12/06/23,1,0.77,0.16,0.54,0.45,-99,0.28,0.14,-99,0.34,0.44,0.77,-99,-99,0.86,-99,0.95,1.36,1.06,0.87,-99,-99,0.12,1.16,0.13,-99,-99,-99,-99,0.54,0.37,0.63,1.1,-99
12/06/23,2,0.64,0.1,0.47,0.6,-99,0.27,0.33,-99,0.25,0.4,0.69,-99,-99,0.45,-99,0.8,0.64,0.93,0.63,-99,-99,0.06,0.86,0.15,-99,-99,-99,-99,0.61,0.46,0.33,0.88,-99
12/06/23,3,0.53,0.08,0.34,0.54,-99,0.32,0.67,-99,0.29,0.26,0.38,-99,-99,0.24,-99,0.46,0.52,0.64,0.46,-99,-99,0.05,0.68,0.71,-99,-99,-99,-99,0.46,0.49,0.3,0.73,-99
12/06/23,4,0.3,0.08,0.34,0.38,-99,0.21,0.12,-99,0.17,0.12,0.2,-99,-99,0.29,-99,0.5,0.51,0.44,0.3,-99,-99,0.05,0.51,0.27,-99,-99,-99,-99,0.37,0.35,0.29,0.56,-99
12/06/23,5,0.24,0.15,0.25,0.36,-99,0.22,0.15,-99,0.15,0.15,0.1,-99,-99,0.33,-99,0.6,0.69,0.52,0.27,-99,-99,0.13,0.61,0.29,-99,-99,-99,-99,0.36,0.36,0.57,0.51,-99
12/06/23,6,0.25,0.14,0.26,0.43,-99,0.37,0.38,-99,0.21,0.38,0.11,-99,-99,0.53,-99,1.05,1.37,0.98,0.56,-99,-99,0.23,1.26,0.54,-99,-99,-99,-99,0.28,0.54,0.69,0.64,-99
12/06/23,7,0.38,0.23,0.72,0.72,-99,0.4,1.18,-99,0.42,1.08,0.27,-99,-99,1.12,-99,1.61,1.52,0.84,0.95,-99,-99,0.33,0.72,1.16,-99,-99,-99,-99,0.66,1.24,1.16,0.78,-99
12/06/23,8,0.46,0.49,1.38,1.33,-99,0.82,1.48,-99,0.58,2.01,0.2,-99,-99,0.97,-99,1.29,1.38,0.5,1.09,-99,-99,0.49,0.81,1.29,-99,-99,-99,-99,0.6,1.41,1.14,1.19,-99
12/06/23,9,0.51,0.53,-99,0.89,-99,0.92,0.91,-99,0.54,1.34,0.13,-99,-99,0.69,-99,1.33,1.12,0.69,0.32,-99,-99,0.55,0.59,0.9,-99,-99,-99,-99,0.82,0.75,0.82,1.04,-99
12/06/23,10,0.45,0.51,-99,0.73,-99,0.7,0.6,-99,0.59,0.81,0.07,-99,-99,0.79,-99,1.08,0.92,0.63,0.34,-99,-99,0.6,0.39,0.74,-99,-99,-99,-99,0.5,0.6,0.66,0.71,-99
12/06/23,11,0.44,0.62,-99,0.73,-99,0.67,0.3,-99,0.4,0.57,0.22,-99,-99,0.67,-99,0.7,0.93,0.47,0.34,-99,-99,0.51,0.59,0.67,-99,-99,-99,-99,0.45,0.69,0.84,0.26,-99
12/06/23,12,0.2,0.4,-99,0.43,-99,0.41,0.29,-99,0.26,0.32,-99,-99,-99,0.38,-99,0.49,0.58,0.3,0.34,-99,-99,0.28,0.37,0.49,-99,-99,-99,-99,0.14,0.61,0.59,0.17,-99
12/06/23,13,0.2,0.27,-99,0.27,-99,0.3,0.26,-99,0.16,0.24,0.19,-99,-99,0.23,-99,0.24,0.27,0.3,0.24,-99,-99,0.24,0.31,0.18,-99,-99,-99,-99,0.09,0.32,0.21,0.24,-99
12/06/23,14,0.09,0.18,-99,0.17,-99,0.2,0.35,-99,0.24,0.11,0.15,-99,-99,0.19,-99,0.34,0.31,0.14,0.12,-99,-99,0.16,0.21,0.08,-99,-99,-99,-99,0.1,0.16,0.14,0.15,-99
12/06/23,15,0.07,0.2,-99,0.1,-99,0.13,0.39,-99,0.22,0.16,0.07,-99,-99,0.2,-99,0.23,0.16,0.13,0.07,-99,-99,0.16,0.15,0.04,-99,-99,-99,-99,0.06,0.09,0.04,0.13,-99
12/06/23,16,0.04,0.08,0.14,0.06,-99,0.1,0.11,-99,0.15,0.05,0.05,-99,-99,0.15,-99,0.06,0.06,0.07,0.06,-99,-99,0.08,0.16,0.03,-99,-99,-99,-99,0.02,0.05,0.01,0.13,-99
