FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
17/07/23,3,-99,8,-99,4,16,27,10,30,-99,-99,-99,-99,-99,-99,9,-99,13,8,5,-99,-99,-99,-99,14,-99,-99,5,-99
17/07/23,4,-99,6,-99,11,17,18,9,21,-99,-99,-99,-99,-99,-99,8,-99,8,9,12,-99,-99,-99,-99,22,-99,-99,8,-99
17/07/23,5,-99,9,-99,-99,23,35,8,24,-99,-99,-99,-99,-99,-99,13,-99,10,10,10,-99,-99,-99,-99,26,-99,-99,24,-99
17/07/23,6,-99,13,-99,18,28,42,12,20,-99,-99,-99,-99,-99,-99,28,-99,9,14,17,-99,-99,-99,-99,29,-99,-99,25,-99
17/07/23,7,-99,16,-99,22,38,47,12,40,-99,-99,-99,-99,-99,-99,24,-99,11,30,14,-99,-99,-99,-99,31,-99,-99,20,-99
17/07/23,8,-99,14,-99,22,40,38,9,22,-99,-99,-99,-99,-99,-99,42,-99,17,32,16,-99,-99,-99,-99,42,-99,-99,49,-99
17/07/23,9,-99,16,-99,22,48,36,10,35,-99,-99,-99,-99,-99,-99,33,-99,19,34,21,-99,-99,-99,-99,54,-99,-99,37,-99
17/07/23,10,-99,28,-99,27,35,37,25,47,-99,-99,-99,-99,-99,-99,24,-99,40,35,20,-99,-99,-99,-99,-99,-99,-99,35,-99
17/07/23,11,-99,33,-99,34,45,31,27,48,-99,-99,-99,-99,-99,-99,41,-99,43,34,23,-99,-99,-99,-99,-99,-99,-99,34,-99
17/07/23,12,-99,26,-99,22,35,23,32,37,-99,-99,-99,-99,-99,-99,48,-99,23,32,31,-99,-99,-99,-99,-99,-99,-99,42,-99
17/07/23,13,-99,33,-99,46,25,37,32,33,-99,-99,-99,-99,-99,-99,43,-99,33,31,30,-99,-99,-99,-99,-99,-99,-99,27,-99
17/07/23,14,-99,20,-99,19,34,52,18,27,-99,-99,-99,-99,-99,-99,24,-99,29,29,31,-99,-99,-99,-99,-99,-99,-99,15,-99
17/07/23,15,-99,25,-99,50,40,34,26,20,-99,-99,-99,-99,-99,-99,40,-99,24,21,19,-99,-99,-99,-99,-99,-99,-99,15,-99
17/07/23,16,-99,33,-99,42,22,45,45,49,-99,-99,-99,-99,-99,-99,39,-99,19,38,27,-99,-99,-99,-99,-99,-99,-99,36,-99
17/07/23,17,-99,35,-99,-99,34,35,42,88,-99,-99,-99,-99,-99,-99,-99,-99,13,40,33,-99,-99,-99,-99,45,-99,-99,71,-99
17/07/23,18,-99,22,-99,50,31,44,38,40,-99,-99,-99,-99,-99,-99,-99,-99,18,43,20,-99,-99,-99,-99,36,-99,-99,-99,-99
17/07/23,19,-99,22,-99,26,44,51,35,73,-99,-99,-99,-99,-99,-99,-99,-99,30,39,-99,-99,-99,-99,-99,48,-99,-99,-99,-99
17/07/23,20,-99,21,-99,25,23,52,25,24,-99,-99,-99,-99,-99,-99,-99,-99,19,35,11,-99,-99,-99,-99,30,-99,-99,-99,-99
17/07/23,21,-99,20,-99,18,31,54,23,36,-99,-99,-99,-99,-99,-99,25,-99,24,40,17,-99,-99,-99,-99,44,-99,-99,-99,-99
17/07/23,22,-99,21,-99,25,40,54,27,37,-99,-99,-99,-99,-99,-99,37,-99,17,32,23,-99,-99,-99,-99,54,-99,-99,26,-99
17/07/23,23,-99,21,-99,28,43,50,26,35,-99,-99,-99,-99,-99,-99,35,-99,19,43,26,-99,-99,-99,-99,40,-99,-99,25,-99
17/07/23,24,-99,23,-99,37,42,44,28,35,-99,-99,-99,-99,-99,-99,33,-99,19,42,23,-99,-99,-99,-99,40,-99,-99,27,-99
18/07/23,1,-99,23,-99,30,30,38,30,19,-99,-99,-99,-99,-99,-99,26,-99,21,37,20,-99,-99,-99,-99,44,-99,-99,29,-99
18/07/23,2,-99,22,-99,13,32,41,29,16,-99,-99,-99,-99,-99,-99,29,-99,21,31,21,-99,-99,-99,-99,31,-99,-99,21,-99
18/07/23,3,-99,19,-99,16,32,31,-99,8,-99,-99,-99,-99,-99,-99,32,-99,20,25,21,-99,-99,-99,-99,30,-99,-99,17,-99
18/07/23,4,-99,17,-99,12,30,31,23,-99,-99,-99,-99,-99,-99,-99,30,-99,21,24,19,-99,-99,-99,-99,26,-99,-99,12,-99
18/07/23,5,-99,19,-99,22,25,39,7,-99,-99,-99,-99,-99,-99,-99,30,-99,20,19,15,-99,-99,-99,-99,21,-99,-99,14,-99
18/07/23,6,-99,20,-99,13,37,56,23,-99,-99,-99,-99,-99,-99,-99,18,-99,20,26,23,-99,-99,-99,-99,38,-99,-99,14,-99
18/07/23,7,-99,26,-99,29,38,62,25,-99,-99,-99,-99,-99,-99,-99,30,-99,21,36,21,-99,-99,-99,-99,47,-99,-99,26,-99
18/07/23,8,-99,25,-99,36,42,71,19,-99,-99,-99,-99,-99,-99,-99,27,-99,25,34,26,-99,-99,-99,-99,57,-99,-99,35,-99
18/07/23,9,-99,29,-99,25,50,55,24,-99,-99,-99,-99,-99,-99,-99,25,-99,28,34,25,-99,-99,-99,-99,52,-99,-99,47,-99
18/07/23,10,43,35,-99,38,50,43,29,-99,-99,-99,-99,-99,-99,-99,37,-99,-99,32,27,-99,-99,-99,-99,69,-99,-99,36,-99
18/07/23,11,44,36,-99,30,47,54,36,-99,-99,-99,-99,-99,-99,-99,51,-99,-99,38,32,-99,-99,-99,-99,84,-99,-99,51,-99
18/07/23,12,36,34,-99,61,47,42,39,-99,-99,-99,-99,-99,-99,-99,39,-99,-99,44,38,-99,-99,-99,-99,69,-99,-99,37,-99
18/07/23,13,33,39,-99,54,61,63,44,-99,-99,-99,-99,-99,-99,-99,27,-99,-99,33,32,-99,-99,-99,-99,72,-99,-99,22,-99
18/07/23,14,22,42,-99,27,51,63,39,-99,-99,-99,-99,-99,-99,-99,32,-99,-99,32,40,-99,-99,-99,-99,104,-99,-99,33,-99
18/07/23,15,15,52,-99,40,46,50,26,-99,-99,-99,-99,-99,-99,-99,22,-99,-99,25,24,-99,-99,-99,-99,53,-99,-99,-99,-99
18/07/23,16,22,40,-99,24,33,57,42,-99,-99,-99,-99,-99,-99,-99,30,-99,-99,21,23,-99,-99,-99,-99,54,-99,-99,-99,-99
18/07/23,17,73,35,-99,46,43,54,41,-99,-99,-99,-99,-99,-99,-99,33,-99,-99,46,29,-99,-99,-99,-99,104,-99,-99,-99,-99
18/07/23,18,23,33,-99,45,40,54,50,72,-99,-99,-99,-99,-99,-99,30,-99,-99,28,35,-99,-99,-99,-99,69,-99,-99,34,-99
18/07/23,19,33,15,-99,22,24,62,39,74,-99,-99,-99,-99,-99,-99,38,-99,-99,25,12,-99,-99,-99,-99,46,-99,-99,49,-99
18/07/23,20,39,15,-99,9,44,58,33,62,-99,-99,-99,-99,-99,-99,28,-99,-99,20,20,-99,-99,-99,-99,61,-99,-99,61,-99
18/07/23,21,30,14,-99,11,21,49,27,59,-99,-99,-99,-99,-99,-99,23,-99,-99,20,14,-99,-99,-99,-99,33,-99,-99,40,-99
18/07/23,22,27,9,-99,18,22,29,17,45,-99,-99,-99,-99,-99,-99,14,-99,-99,23,14,-99,-99,-99,-99,42,-99,-99,31,-99
18/07/23,23,19,14,-99,22,24,25,15,6,-99,-99,-99,-99,-99,-99,25,-99,-99,28,15,-99,-99,-99,-99,-99,-99,-99,22,-99
18/07/23,24,15,16,-99,24,20,28,21,18,-99,-99,-99,-99,-99,-99,20,-99,-99,27,19,-99,-99,-99,-99,32,-99,-99,23,-99
19/07/23,1,22,11,-99,21,20,33,21,14,-99,-99,-99,-99,-99,-99,15,-99,-99,22,14,-99,-99,-99,-99,22,-99,23,17,-99
19/07/23,2,24,14,-99,10,25,33,18,17,-99,-99,-99,-99,-99,-99,14,-99,-99,20,12,-99,-99,-99,-99,19,-99,26,15,-99
19/07/23,3,18,14,-99,19,19,20,18,12,-99,-99,-99,-99,-99,-99,21,-99,-99,28,16,-99,-99,-99,-99,24,-99,26,7,-99
19/07/23,4,17,12,-99,-99,23,16,12,46,-99,-99,-99,-99,-99,-99,22,-99,-99,18,17,-99,-99,-99,-99,21,-99,26,19,-99
19/07/23,5,19,16,-99,8,28,18,16,20,-99,-99,-99,-99,-99,-99,13,-99,-99,15,14,-99,-99,-99,-99,47,-99,25,19,-99
19/07/23,6,23,14,-99,29,28,24,19,22,-99,-99,-99,-99,-99,-99,16,-99,-99,19,18,-99,-99,-99,-99,36,-99,20,34,-99
19/07/23,7,25,17,-99,22,38,51,24,41,-99,-99,-99,-99,-99,-99,25,-99,-99,17,21,-99,-99,-99,-99,39,-99,20,38,-99
19/07/23,8,25,23,-99,23,50,60,22,36,-99,-99,-99,-99,-99,-99,38,-99,-99,24,21,-99,-99,-99,-99,40,-99,34,33,-99
19/07/23,9,25,18,-99,34,58,44,18,12,-99,-99,-99,-99,-99,-99,26,-99,-99,30,20,-99,-99,-99,-99,44,-99,40,31,-99
19/07/23,10,29,17,-99,33,58,64,23,64,-99,-99,-99,-99,-99,-99,39,-99,-99,35,27,-99,-99,-99,-99,68,-99,43,43,-99
19/07/23,11,34,29,-99,39,58,33,-99,20,-99,-99,-99,-99,-99,-99,50,-99,-99,32,39,-99,-99,-99,-99,67,-99,52,29,-99
19/07/23,12,26,32,-99,59,68,42,-99,22,-99,-99,-99,-99,-99,-99,46,-99,-99,32,43,-99,-99,-99,-99,68,-99,50,23,-99
19/07/23,13,20,46,-99,54,52,50,45,10,-99,-99,-99,-99,-99,-99,42,-99,-99,31,45,-99,-99,-99,-99,45,-99,41,7,-99
19/07/23,14,12,56,-99,38,28,50,52,2,-99,-99,-99,-99,-99,-99,30,-99,-99,26,66,-99,-99,-99,-99,35,-99,40,17,-99
19/07/23,15,15,34,57,24,34,51,52,10,-99,-99,-99,-99,-99,-99,21,-99,-99,23,41,-99,-99,-99,-99,29,-99,32,11,-99
19/07/23,16,23,39,30,53,23,44,31,45,-99,-99,-99,-99,-99,-99,32,-99,-99,37,21,-99,-99,-99,-99,29,-99,46,53,-99
19/07/23,17,74,34,48,71,40,48,32,115,-99,-99,-99,-99,-99,-99,42,-99,-99,41,24,-99,-99,-99,-99,83,-99,54,127,-99
19/07/23,18,28,-99,25,42,32,61,47,103,-99,-99,-99,-99,-99,-99,-99,-99,-99,44,20,-99,-99,-99,-99,38,-99,68,55,-99
19/07/23,19,24,-99,11,18,33,81,36,48,-99,-99,-99,-99,-99,-99,-99,-99,-99,23,12,-99,-99,-99,-99,21,-99,21,18,-99
19/07/23,20,29,-99,15,17,17,55,9,42,-99,-99,-99,-99,-99,-99,21,-99,-99,17,20,-99,-99,-99,-99,24,-99,25,22,-99
19/07/23,21,27,13,21,16,24,30,7,8,-99,-99,-99,-99,-99,-99,22,-99,-99,21,17,-99,-99,-99,-99,33,-99,24,31,-99
19/07/23,22,27,18,28,25,30,28,17,22,-99,-99,-99,-99,-99,-99,25,-99,-99,27,17,-99,-99,-99,-99,36,-99,26,24,-99
19/07/23,23,26,17,31,24,38,28,24,33,-99,-99,-99,-99,-99,-99,36,-99,-99,25,21,-99,-99,-99,-99,53,-99,32,22,-99
19/07/23,24,20,23,19,27,26,23,23,12,-99,-99,-99,-99,-99,-99,28,-99,-99,23,22,-99,-99,-99,-99,45,-99,27,17,-99
20/07/23,1,18,20,17,29,30,25,20,18,-99,-99,-99,-99,-99,-99,16,-99,22,18,18,-99,-99,-99,-99,30,-99,24,9,-99
20/07/23,2,16,17,18,25,24,36,17,11,-99,-99,-99,-99,-99,-99,21,-99,24,18,18,-99,-99,-99,-99,29,-99,27,20,-99
20/07/23,3,17,14,18,10,27,25,21,7,-99,-99,-99,-99,-99,-99,15,-99,15,24,17,-99,-99,-99,-99,19,-99,29,11,-99
20/07/23,4,14,15,24,7,20,30,16,28,-99,-99,-99,-99,-99,-99,19,-99,14,21,17,-99,-99,-99,-99,22,-99,26,-99,-99
20/07/23,5,15,18,13,14,22,41,16,19,-99,-99,-99,-99,-99,-99,20,-99,18,22,20,-99,-99,-99,-99,24,-99,26,-99,-99
20/07/23,6,17,19,24,15,34,43,16,17,-99,-99,-99,-99,-99,-99,23,-99,12,30,15,-99,-99,-99,-99,29,-99,30,-99,-99
20/07/23,7,22,21,29,32,35,62,12,34,-99,-99,-99,-99,-99,-99,25,-99,16,23,18,-99,-99,-99,-99,43,-99,43,-99,-99
20/07/23,8,23,20,28,29,47,62,10,24,-99,-99,-99,-99,-99,-99,35,-99,16,23,21,-99,-99,-99,-99,38,-99,35,-99,-99
20/07/23,9,28,18,25,30,43,58,15,20,-99,-99,-99,-99,-99,-99,44,-99,22,31,25,-99,-99,-99,-99,64,-99,39,-99,-99
20/07/23,10,25,25,40,34,42,50,24,52,-99,-99,-99,-99,-99,-99,30,-99,21,25,29,-99,-99,-99,-99,43,-99,34,-99,-99
20/07/23,11,21,28,31,43,47,54,27,33,-99,-99,-99,-99,-99,-99,36,-99,32,28,31,-99,-99,-99,-99,49,-99,37,-99,-99
20/07/23,12,13,34,33,43,53,46,31,-99,-99,-99,-99,-99,-99,-99,29,-99,41,19,43,-99,-99,-99,-99,44,-99,33,-99,-99
20/07/23,13,16,44,35,42,43,29,28,-99,-99,-99,-99,-99,-99,-99,33,-99,27,26,47,-99,-99,-99,-99,35,-99,27,-99,-99
20/07/23,14,16,33,19,53,21,23,26,8,-99,-99,-99,-99,-99,-99,43,-99,36,24,30,-99,-99,-99,-99,30,-99,33,-99,-99
20/07/23,15,9,35,15,15,26,31,16,23,-99,-99,-99,-99,-99,-99,18,-99,31,30,23,-99,-99,-99,-99,29,-99,33,-99,-99
20/07/23,16,19,28,9,38,20,54,19,33,-99,-99,-99,-99,-99,-99,16,-99,42,24,23,-99,-99,-99,-99,29,-99,26,-99,-99
20/07/23,17,30,27,16,19,28,40,25,43,-99,-99,-99,-99,-99,-99,19,-99,24,14,15,-99,-99,-99,-99,29,-99,19,33,-99
20/07/23,18,44,23,22,27,43,43,26,60,-99,-99,-99,-99,-99,-99,32,-99,39,34,-99,-99,-99,-99,-99,42,-99,26,99,-99
20/07/23,19,54,27,7,33,30,72,39,100,-99,-99,-99,-99,-99,-99,-99,-99,42,33,-99,-99,-99,-99,-99,33,-99,33,38,-99
20/07/23,20,35,22,20,32,46,113,31,34,-99,-99,-99,-99,-99,-99,-99,-99,23,28,-99,-99,-99,-99,-99,57,-99,28,46,-99
20/07/23,21,31,29,43,30,35,84,36,45,-99,-99,-99,-99,-99,-99,-99,-99,32,30,-99,-99,-99,-99,-99,46,-99,30,42,-99
20/07/23,22,23,24,35,26,31,79,35,46,-99,-99,-99,-99,-99,-99,-99,-99,-99,24,-99,-99,-99,-99,-99,37,-99,31,33,-99
20/07/23,23,14,24,26,24,21,62,26,35,-99,-99,-99,-99,-99,-99,16,-99,11,13,-99,-99,-99,-99,-99,37,-99,18,16,-99
20/07/23,24,11,15,10,17,18,29,24,12,-99,-99,-99,-99,-99,-99,8,-99,16,9,-99,-99,-99,-99,-99,29,-99,13,12,-99
21/07/23,1,11,11,12,20,19,11,27,34,-99,-99,-99,-99,-99,-99,9,-99,9,10,-99,-99,-99,-99,-99,25,-99,25,4,-99
21/07/23,2,9,11,21,8,11,14,13,11,-99,-99,-99,-99,-99,-99,11,-99,13,10,-99,-99,-99,-99,-99,-99,-99,15,1,-99
21/07/23,3,10,9,24,14,15,17,13,-99,-99,-99,-99,-99,-99,-99,11,-99,15,9,-99,-99,-99,-99,-99,13,-99,17,3,-99
21/07/23,4,14,12,26,21,21,16,20,49,-99,-99,-99,-99,-99,-99,22,-99,9,8,-99,-99,-99,-99,-99,19,-99,23,31,-99
21/07/23,5,17,17,29,17,23,18,20,23,-99,-99,-99,-99,-99,-99,7,-99,10,12,-99,-99,-99,-99,-99,27,-99,22,38,-99
21/07/23,6,23,20,33,13,31,40,22,53,-99,-99,-99,-99,-99,-99,18,-99,14,16,-99,-99,-99,-99,-99,41,-99,14,31,-99
21/07/23,7,32,20,38,29,23,33,22,63,-99,-99,-99,-99,-99,-99,22,-99,16,21,-99,-99,-99,-99,-99,57,-99,25,50,-99
21/07/23,8,31,16,33,27,47,44,20,56,-99,-99,-99,-99,-99,-99,23,-99,21,19,-99,-99,-99,-99,-99,64,-99,24,39,-99
21/07/23,9,26,38,34,25,44,38,25,20,-99,-99,-99,-99,-99,-99,38,-99,31,22,-99,-99,-99,-99,-99,52,-99,26,32,-99
21/07/23,10,22,31,41,38,43,28,29,72,-99,-99,-99,-99,-99,-99,43,-99,21,28,-99,-99,-99,-99,-99,50,-99,36,37,-99
21/07/23,11,25,34,50,39,51,46,39,49,-99,-99,-99,-99,-99,-99,48,-99,-99,35,-99,-99,-99,-99,-99,49,-99,39,39,-99
21/07/23,12,19,36,49,52,47,34,39,22,-99,-99,-99,-99,-99,-99,42,-99,18,30,-99,-99,-99,-99,-99,48,-99,35,18,-99
21/07/23,13,27,42,54,37,54,26,41,-99,-99,-99,-99,-99,-99,-99,18,-99,31,33,-99,-99,-99,-99,-99,61,-99,38,30,-99
21/07/23,14,17,47,39,65,49,29,32,28,-99,-99,-99,-99,-99,-99,40,-99,18,34,-99,-99,-99,-99,-99,57,-99,43,25,-99
21/07/23,15,22,35,30,44,37,45,41,20,-99,-99,-99,-99,-99,-99,40,-99,20,37,-99,-99,-99,-99,-99,28,-99,45,20,-99
21/07/23,16,41,41,49,21,57,39,39,91,-99,-99,-99,-99,-99,-99,35,-99,23,56,-99,-99,-99,-99,-99,54,-99,39,102,-99
21/07/23,17,43,21,22,129,48,54,61,45,-99,-99,-99,-99,-99,-99,-99,-99,47,34,41,-99,-99,-99,-99,51,-99,48,31,-99
21/07/23,18,23,9,5,25,13,-99,27,32,-99,-99,-99,-99,-99,-99,14,-99,23,24,10,-99,-99,-99,-99,32,-99,25,38,-99
21/07/23,19,20,9,20,13,20,35,3,52,-99,-99,-99,-99,-99,-99,10,-99,13,23,14,-99,-99,-99,-99,33,-99,23,54,-99
21/07/23,20,27,5,28,14,19,23,9,65,-99,-99,-99,-99,-99,-99,22,-99,10,24,11,-99,-99,-99,-99,28,-99,23,24,-99
21/07/23,21,29,8,34,19,25,25,18,46,-99,-99,-99,-99,-99,-99,21,-99,10,30,11,-99,-99,-99,-99,43,-99,17,30,-99
21/07/23,22,40,12,37,10,25,31,18,47,-99,-99,-99,-99,-99,-99,20,-99,15,27,17,-99,-99,-99,-99,48,-99,22,46,-99
21/07/23,23,36,23,37,24,55,37,25,64,-99,-99,-99,-99,-99,-99,25,-99,15,21,19,-99,-99,-99,-99,45,-99,28,55,-99
21/07/23,24,32,23,35,29,52,43,23,59,-99,-99,-99,-99,-99,-99,31,-99,12,35,22,-99,-99,-99,-99,61,-99,26,34,-99
22/07/23,1,31,29,24,36,47,58,28,35,-99,-99,-99,-99,-99,-99,32,-99,19,26,29,-99,-99,-99,-99,61,-99,36,28,-99
22/07/23,2,17,28,17,29,39,44,32,19,-99,-99,-99,-99,-99,-99,31,-99,15,18,30,-99,-99,-99,-99,32,-99,20,19,-99
22/07/23,3,19,21,16,29,33,30,20,18,-99,-99,-99,-99,-99,-99,27,-99,19,9,23,-99,-99,-99,-99,30,-99,25,16,-99
22/07/23,4,15,16,14,27,28,23,15,18,-99,-99,-99,-99,-99,-99,22,-99,24,17,20,-99,-99,-99,-99,38,-99,11,11,-99
22/07/23,5,19,18,20,25,30,24,15,28,-99,-99,-99,-99,-99,-99,19,-99,20,19,16,-99,-99,-99,-99,37,-99,29,23,-99
22/07/23,6,21,13,26,17,26,23,9,44,-99,-99,-99,-99,-99,-99,24,-99,22,17,15,-99,-99,-99,-99,37,-99,30,43,-99
22/07/23,7,28,12,33,16,39,29,9,36,-99,-99,-99,-99,-99,-99,28,-99,19,21,16,-99,-99,-99,-99,37,-99,38,51,-99
22/07/23,8,33,13,35,26,42,41,9,51,-99,-99,-99,-99,-99,-99,27,-99,19,22,19,-99,-99,-99,-99,47,-99,27,30,-99
22/07/23,9,31,19,31,31,31,26,9,27,-99,-99,-99,-99,-99,-99,28,-99,21,26,26,-99,-99,-99,-99,48,-99,29,40,-99
22/07/23,10,30,19,29,31,38,24,10,32,-99,-99,-99,-99,-99,-99,30,-99,-99,25,22,-99,-99,-99,-99,41,-99,22,33,-99
22/07/23,11,22,26,33,27,33,18,13,24,-99,-99,-99,-99,-99,-99,23,-99,-99,27,26,-99,-99,-99,-99,48,-99,28,26,-99
22/07/23,12,26,22,34,25,35,38,20,17,-99,-99,-99,-99,-99,-99,28,-99,-99,30,26,-99,-99,-99,-99,45,-99,34,19,-99
22/07/23,13,17,27,24,34,27,39,30,10,-99,-99,-99,-99,-99,-99,17,-99,-99,20,30,-99,-99,-99,-99,38,-99,36,8,-99
22/07/23,14,17,40,22,48,38,43,28,-99,-99,-99,-99,-99,-99,-99,18,-99,-99,18,35,-99,-99,-99,-99,43,-99,25,-99,-99
22/07/23,15,11,29,17,16,21,38,25,32,-99,-99,-99,-99,-99,-99,-99,-99,-99,27,24,-99,-99,-99,-99,29,-99,29,27,-99
22/07/23,16,30,35,21,-99,-99,19,19,31,-99,-99,-99,-99,-99,-99,21,-99,-99,25,31,-99,-99,-99,-99,37,-99,26,51,-99
22/07/23,17,46,26,27,-99,29,34,19,46,-99,-99,-99,-99,-99,-99,19,-99,-99,34,22,-99,-99,-99,-99,72,-99,31,43,-99
22/07/23,18,52,26,22,-99,27,34,30,45,-99,-99,-99,-99,-99,-99,40,-99,-99,26,19,-99,-99,-99,-99,120,-99,32,46,-99
22/07/23,19,33,12,37,-99,21,47,28,41,-99,-99,-99,-99,-99,-99,25,-99,-99,16,16,-99,-99,-99,-99,33,-99,15,32,-99
22/07/23,20,21,10,18,19,19,51,17,48,-99,-99,-99,-99,-99,-99,16,-99,-99,20,14,-99,-99,-99,-99,19,-99,13,24,-99
22/07/23,21,12,8,9,19,15,24,11,26,-99,-99,-99,-99,-99,-99,18,-99,-99,23,9,-99,-99,-99,-99,19,-99,12,28,-99
22/07/23,22,24,12,19,7,18,10,6,29,-99,-99,-99,-99,-99,-99,14,-99,-99,19,13,-99,-99,-99,-99,29,-99,17,22,-99
22/07/23,23,29,12,26,18,20,10,12,49,-99,-99,-99,-99,-99,-99,21,-99,-99,12,19,-99,-99,-99,-99,25,-99,12,50,-99
22/07/23,24,18,14,33,27,16,11,15,59,-99,-99,-99,-99,-99,-99,11,-99,-99,11,14,-99,-99,-99,-99,35,-99,14,24,-99
23/07/23,1,14,11,29,16,18,15,24,26,-99,-99,-99,-99,-99,-99,13,-99,-99,7,14,-99,-99,-99,-99,26,-99,17,7,-99
23/07/23,2,13,14,22,9,19,13,15,17,-99,-99,-99,-99,-99,-99,14,-99,-99,6,13,-99,-99,-99,-99,25,-99,13,7,-99
23/07/23,3,13,11,18,15,23,11,8,1,-99,-99,-99,-99,-99,-99,9,-99,-99,8,13,-99,-99,-99,-99,22,-99,9,9,-99
23/07/23,4,17,9,25,13,18,6,6,15,-99,-99,-99,-99,-99,-99,12,-99,-99,8,7,-99,-99,-99,-99,17,-99,12,12,-99
23/07/23,5,16,12,29,5,22,7,13,27,-99,-99,-99,-99,-99,-99,9,-99,-99,5,11,-99,-99,-99,-99,21,-99,5,13,-99
23/07/23,6,16,15,29,36,26,10,14,31,-99,-99,-99,-99,-99,-99,12,-99,-99,2,13,-99,-99,-99,-99,32,-99,12,13,-99
23/07/23,7,19,20,31,39,28,10,18,11,-99,-99,-99,-99,-99,-99,16,-99,-99,7,21,-99,-99,-99,-99,32,-99,14,30,-99
23/07/23,8,24,22,29,23,32,15,22,26,-99,-99,-99,-99,-99,-99,20,-99,-99,9,26,-99,-99,-99,-99,30,-99,14,17,-99
23/07/23,9,22,28,33,37,34,13,22,37,-99,-99,-99,-99,-99,-99,19,-99,-99,18,28,-99,-99,-99,-99,32,-99,17,29,-99
23/07/23,10,20,34,35,30,30,15,29,26,-99,-99,-99,-99,-99,-99,21,-99,-99,16,33,-99,-99,-99,-99,37,-99,20,21,-99
23/07/23,11,26,35,29,32,27,17,35,14,-99,-99,-99,-99,-99,-99,29,-99,-99,17,33,-99,-99,-99,-99,45,-99,24,18,-99
23/07/23,12,13,39,24,43,26,12,29,-99,-99,-99,-99,-99,-99,-99,25,-99,-99,11,29,-99,-99,-99,-99,36,-99,29,5,-99
23/07/23,13,11,29,18,29,23,27,35,2,-99,-99,-99,-99,-99,-99,19,-99,-99,22,32,-99,-99,-99,-99,24,-99,22,-99,-99
23/07/23,14,16,30,13,13,20,30,24,14,-99,-99,-99,-99,-99,-99,23,-99,-99,20,26,-99,-99,-99,-99,24,-99,24,-99,-99
23/07/23,15,14,24,18,32,21,29,20,9,-99,-99,-99,-99,-99,-99,23,-99,-99,18,21,-99,-99,-99,-99,19,-99,21,-99,-99
23/07/23,16,18,16,13,20,20,36,23,6,-99,-99,-99,-99,-99,-99,17,-99,-99,14,16,-99,-99,-99,-99,31,-99,21,-99,-99
23/07/23,17,22,13,17,18,23,29,20,59,-99,-99,-99,-99,-99,-99,22,-99,-99,17,15,-99,-99,-99,-99,27,-99,19,-99,-99
23/07/23,18,24,20,19,29,22,25,9,72,-99,-99,-99,-99,-99,-99,16,-99,-99,14,15,-99,-99,-99,-99,23,-99,17,-99,-99
23/07/23,19,26,15,10,14,19,22,16,14,-99,-99,-99,-99,-99,-99,12,-99,-99,17,17,-99,-99,-99,-99,23,-99,20,-99,-99
23/07/23,20,21,18,17,14,17,26,19,-99,-99,-99,-99,-99,-99,-99,13,-99,-99,16,12,-99,-99,-99,-99,22,-99,11,-99,-99
23/07/23,21,14,7,17,8,14,26,14,22,-99,-99,-99,-99,-99,-99,11,-99,-99,14,7,-99,-99,-99,-99,19,-99,12,-99,-99
23/07/23,22,7,11,14,6,19,17,16,10,-99,-99,-99,-99,-99,-99,8,-99,-99,12,9,-99,-99,-99,-99,23,-99,10,-99,-99
23/07/23,23,11,9,17,5,17,15,8,37,-99,-99,-99,-99,-99,-99,10,-99,-99,12,9,-99,-99,-99,-99,23,-99,12,-99,-99
23/07/23,24,8,5,9,10,17,11,17,10,-99,-99,-99,-99,-99,-99,10,-99,-99,9,6,-99,-99,-99,-99,14,-99,-99,-99,-99
24/07/23,1,5,9,6,12,10,10,19,13,-99,-99,-99,-99,-99,-99,8,-99,-99,6,8,-99,-99,-99,-99,16,-99,-99,-99,-99
24/07/23,2,8,7,1,-99,8,9,11,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,6,11,-99,-99,-99,-99,17,-99,-99,-99,-99
24/07/23,3,8,5,6,13,8,7,7,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,9,-99,-99,-99,-99,25,-99,-99,6,-99
24/07/23,4,10,8,8,6,11,12,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,12,-99,-99,-99,-99,16,-99,-99,2,-99
24/07/23,5,9,10,10,17,12,12,8,14,-99,-99,-99,-99,-99,-99,6,-99,-99,2,10,-99,-99,-99,-99,22,-99,6,7,-99
24/07/23,6,7,9,9,13,15,18,9,6,-99,-99,-99,-99,-99,-99,9,-99,-99,6,9,-99,-99,-99,-99,10,-99,12,20,-99
24/07/23,7,12,9,16,14,24,34,8,24,-99,-99,-99,-99,-99,-99,15,-99,-99,10,11,-99,-99,-99,-99,20,-99,9,31,-99
24/07/23,8,17,12,16,15,22,37,10,14,-99,-99,-99,-99,-99,-99,10,-99,-99,16,14,-99,-99,-99,-99,23,-99,12,20,-99
24/07/23,9,20,12,14,7,21,13,5,6,-99,-99,-99,-99,-99,-99,15,-99,-99,10,10,-99,-99,-99,-99,26,-99,14,3,-99
