FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
12/06/23,17,6,5,-99,8,7,-99,7,-99,-99,-99,10,12,4,-99,-99,-99,12,-99,-99,12,11,2,2,-99,5,6,10,-99,-99,6,-99,6,6,5,5,17
12/06/23,18,6,6,-99,9,8,-99,7,-99,-99,-99,14,11,4,-99,-99,-99,12,-99,-99,16,13,2,2,-99,6,7,12,-99,-99,7,-99,5,8,7,5,19
12/06/23,19,8,9,-99,13,12,-99,10,-99,-99,-99,16,16,6,-99,-99,-99,17,-99,-99,20,13,3,3,-99,9,12,14,-99,-99,8,-99,6,9,9,8,18
12/06/23,20,11,13,-99,17,22,-99,16,-99,-99,-99,25,23,8,-99,-99,-99,21,-99,-99,23,18,6,6,-99,16,15,19,-99,-99,9,-99,11,18,13,13,20
12/06/23,21,22,18,-99,25,36,-99,22,-99,-99,-99,40,27,13,-99,-99,-99,26,-99,-99,32,25,17,4,-99,23,24,29,-99,-99,19,-99,28,19,18,23,27
12/06/23,22,37,25,-99,32,33,-99,32,-99,-99,-99,44,33,22,-99,-99,-99,46,-99,-99,39,35,24,4,-99,33,30,35,-99,-99,27,-99,36,42,34,34,30
12/06/23,23,33,27,-99,37,40,-99,35,-99,-99,-99,41,40,24,-99,-99,-99,47,-99,-99,43,45,36,8,-99,32,32,31,-99,-99,30,-99,39,44,39,36,46
12/06/23,24,23,22,-99,27,47,-99,33,-99,-99,-99,34,38,29,-99,-99,-99,47,-99,-99,42,43,33,6,-99,26,41,35,-99,-99,25,-99,29,37,41,31,46
13/06/23,1,23,10,-99,23,38,-99,27,-99,-99,-99,16,28,32,-99,-99,-99,45,-99,-99,39,41,24,4,-99,22,37,35,-99,-99,18,-99,39,35,43,28,32
13/06/23,2,20,8,-99,9,37,-99,16,-99,-99,-99,8,23,37,-99,-99,-99,38,-99,-99,37,36,18,4,-99,15,36,34,-99,-99,18,-99,37,34,38,34,41
13/06/23,3,21,5,-99,6,33,-99,11,-99,-99,-99,6,13,31,-99,-99,-99,36,-99,-99,36,30,28,4,-99,9,31,31,-99,-99,20,-99,35,32,30,32,41
13/06/23,4,25,5,-99,5,32,-99,10,-99,-99,-99,5,11,26,-99,-99,-99,34,-99,-99,35,38,28,5,-99,5,23,26,-99,-99,16,-99,31,30,35,30,36
13/06/23,5,24,5,-99,8,23,-99,12,-99,-99,-99,5,15,27,-99,-99,-99,35,-99,-99,40,38,26,8,-99,5,34,26,-99,-99,13,-99,32,25,36,29,31
13/06/23,6,25,4,-99,24,32,-99,22,-99,-99,-99,8,29,26,-99,-99,-99,35,-99,-99,43,37,26,9,-99,12,33,32,-99,-99,22,-99,36,26,33,30,38
13/06/23,7,27,16,-99,34,31,-99,24,-99,-99,-99,19,37,32,-99,-99,-99,36,-99,-99,43,37,26,9,-99,27,35,35,-99,-99,22,-99,38,27,36,27,40
13/06/23,8,25,24,-99,40,32,-99,26,-99,-99,-99,30,40,28,-99,-99,-99,38,-99,-99,43,41,40,13,-99,23,49,32,-99,-99,25,-99,49,24,35,38,54
13/06/23,9,29,26,-99,40,37,-99,30,-99,-99,-99,47,47,20,-99,-99,-99,46,-99,-99,56,46,43,12,-99,28,62,28,-99,-99,18,-99,52,26,33,47,63
13/06/23,10,19,24,-99,33,28,-99,21,-99,-99,-99,63,46,26,-99,-99,-99,40,-99,-99,59,31,24,12,-99,28,53,23,-99,-99,16,-99,36,22,30,40,52
13/06/23,11,9,14,-99,37,24,-99,18,-99,-99,-99,45,23,22,-99,-99,-99,36,-99,-99,35,29,9,6,-99,24,40,24,-99,-99,10,-99,25,19,40,12,51
13/06/23,12,8,17,-99,24,25,-99,18,-99,-99,-99,18,31,17,-99,-99,-99,29,-99,-99,38,25,3,6,-99,22,19,22,-99,-99,15,-99,14,22,35,6,34
13/06/23,13,8,16,-99,15,24,-99,21,-99,-99,-99,10,32,11,-99,-99,-99,29,-99,-99,28,32,4,8,-99,24,12,14,-99,-99,21,-99,8,22,15,6,18
13/06/23,14,6,17,-99,10,15,-99,19,-99,-99,-99,11,23,7,-99,-99,-99,19,-99,-99,16,20,-99,8,-99,21,9,11,-99,-99,14,-99,6,11,13,5,20
13/06/23,15,4,14,-99,9,9,-99,11,-99,-99,-99,9,14,6,-99,-99,-99,10,-99,-99,16,10,2,4,-99,12,10,10,-99,-99,8,-99,5,10,15,4,15
13/06/23,16,3,11,-99,6,9,-99,9,-99,-99,-99,10,-99,4,-99,-99,-99,10,-99,-99,19,9,2,3,-99,8,11,10,-99,-99,8,-99,5,8,13,4,19
13/06/23,17,4,10,-99,8,8,-99,8,-99,-99,-99,10,12,4,-99,-99,-99,11,-99,-99,27,13,5,3,-99,9,11,10,-99,-99,8,-99,6,10,18,4,20
13/06/23,18,4,11,-99,10,10,-99,8,-99,-99,-99,14,14,5,-99,-99,-99,16,-99,-99,23,14,9,3,-99,11,9,13,-99,-99,8,-99,8,12,12,5,27
13/06/23,19,6,14,-99,16,16,-99,20,-99,-99,-99,20,20,7,-99,-99,-99,24,-99,-99,21,21,10,3,-99,16,8,18,-99,-99,7,-99,10,12,13,8,29
13/06/23,20,8,25,-99,24,25,-99,35,-99,-99,-99,31,30,12,-99,-99,-99,30,-99,-99,28,29,15,3,-99,21,13,23,-99,-99,6,-99,12,13,-99,11,39
13/06/23,21,12,30,-99,23,27,-99,30,-99,-99,-99,34,25,14,-99,-99,-99,33,-99,-99,30,32,13,4,-99,32,18,24,-99,-99,7,-99,17,15,-99,14,26
13/06/23,22,15,26,-99,23,29,-99,33,-99,-99,-99,39,27,20,-99,-99,-99,29,-99,-99,31,25,29,3,-99,27,20,27,-99,-99,10,-99,16,22,22,15,36
13/06/23,23,19,17,-99,18,29,-99,26,-99,-99,-99,29,18,28,-99,-99,-99,44,-99,-99,39,23,34,4,-99,26,19,28,-99,-99,7,-99,22,25,20,19,46
13/06/23,24,15,12,-99,18,21,-99,18,-99,-99,-99,18,10,25,-99,-99,-99,33,-99,-99,41,15,26,4,-99,19,32,22,-99,-99,9,-99,18,23,43,16,34
14/06/23,1,15,10,-99,9,12,-99,22,-99,-99,-99,12,10,32,-99,-99,-99,20,-99,-99,27,16,16,4,-99,13,42,18,-99,-99,12,-99,18,12,35,10,41
14/06/23,2,18,6,-99,8,12,-99,12,-99,-99,-99,8,19,36,-99,-99,-99,21,-99,-99,18,18,30,4,-99,9,33,13,-99,-99,12,-99,26,25,21,15,43
14/06/23,3,18,5,-99,9,21,-99,11,-99,-99,-99,7,17,22,-99,-99,-99,26,-99,-99,26,33,35,3,-99,6,23,25,-99,-99,8,-99,27,22,22,31,29
14/06/23,4,18,5,-99,11,28,-99,12,-99,-99,-99,6,16,20,-99,-99,-99,34,-99,-99,37,39,31,3,-99,6,15,25,-99,-99,10,-99,39,13,23,40,28
14/06/23,5,21,5,-99,16,32,-99,11,-99,-99,-99,6,18,29,-99,-99,-99,24,-99,-99,45,42,21,3,-99,5,24,31,-99,-99,9,-99,40,17,25,34,35
14/06/23,6,23,7,-99,27,28,-99,17,-99,-99,-99,11,27,30,-99,-99,-99,33,-99,-99,49,52,32,4,-99,8,32,38,-99,-99,21,-99,44,27,32,33,43
14/06/23,7,27,9,-99,38,38,-99,27,-99,-99,-99,21,38,34,-99,-99,-99,34,-99,-99,47,42,33,4,-99,14,19,38,-99,-99,28,-99,46,31,38,32,44
14/06/23,8,28,21,-99,38,35,-99,36,-99,-99,-99,23,38,32,-99,-99,-99,31,-99,-99,48,40,24,5,-99,23,15,33,-99,-99,18,-99,41,21,38,45,45
14/06/23,9,25,33,-99,42,30,-99,30,-99,-99,-99,22,52,40,-99,-99,-99,33,-99,-99,56,50,11,7,-99,43,17,35,-99,-99,21,-99,50,22,36,55,48
14/06/23,10,15,24,-99,40,22,-99,18,-99,-99,-99,33,53,44,-99,-99,-99,40,-99,-99,46,37,9,3,-99,23,20,38,-99,-99,14,-99,39,16,31,53,44
14/06/23,11,15,14,-99,30,15,-99,13,-99,-99,-99,29,27,29,-99,-99,-99,24,-99,-99,37,29,9,3,-99,17,18,24,-99,-99,9,-99,29,10,26,33,39
14/06/23,12,10,12,-99,19,14,-99,13,-99,-99,-99,19,27,10,-99,-99,-99,19,-99,-99,23,23,5,3,-99,15,17,15,-99,-99,11,-99,15,15,24,13,24
14/06/23,13,10,15,-99,14,15,-99,14,-99,-99,-99,10,24,6,-99,-99,-99,15,-99,-99,23,29,5,3,-99,-99,11,15,-99,-99,15,-99,9,15,15,7,24
14/06/23,14,8,12,-99,9,8,-99,11,-99,-99,-99,10,16,6,-99,-99,-99,13,-99,-99,21,16,3,4,-99,-99,-99,13,-99,-99,11,-99,8,9,8,6,19
14/06/23,15,5,10,-99,8,7,-99,8,-99,-99,-99,11,14,5,-99,-99,-99,11,-99,-99,17,13,2,3,-99,-99,-99,10,-99,-99,8,-99,6,8,17,4,19
14/06/23,16,5,10,-99,9,8,-99,7,-99,-99,-99,11,12,5,-99,-99,-99,11,-99,-99,23,14,2,3,-99,-99,-99,11,-99,-99,8,-99,7,9,10,5,20
14/06/23,17,4,10,-99,9,8,-99,6,-99,-99,-99,13,12,4,-99,-99,-99,13,-99,-99,18,15,2,2,-99,-99,-99,13,-99,-99,7,-99,6,6,8,4,18
14/06/23,18,5,8,-99,11,11,-99,7,-99,-99,-99,13,14,5,-99,-99,-99,16,-99,-99,19,15,7,2,-99,-99,-99,12,-99,-99,6,-99,5,8,10,5,22
14/06/23,19,6,11,-99,15,13,-99,12,-99,-99,-99,17,19,7,-99,-99,-99,21,-99,-99,22,19,10,2,-99,-99,-99,17,-99,-99,6,-99,7,11,12,7,29
14/06/23,20,9,17,-99,19,19,-99,20,-99,-99,-99,25,33,18,-99,-99,-99,26,-99,-99,29,30,13,4,-99,-99,-99,24,-99,-99,6,-99,14,12,13,13,32
14/06/23,21,17,18,-99,24,25,-99,35,-99,-99,-99,39,35,22,-99,-99,-99,31,-99,-99,27,29,17,4,-99,-99,-99,27,-99,-99,6,-99,23,21,16,26,28
14/06/23,22,28,17,-99,32,26,-99,47,-99,-99,-99,42,45,19,-99,-99,-99,32,-99,-99,31,40,20,3,-99,-99,-99,27,-99,-99,5,-99,33,13,20,25,26
14/06/23,23,26,15,-99,22,34,-99,50,-99,-99,-99,35,30,31,-99,-99,-99,30,-99,-99,30,34,13,3,-99,-99,-99,34,-99,-99,8,-99,45,13,15,38,35
14/06/23,24,27,9,-99,16,40,-99,41,-99,-99,-99,18,22,32,-99,-99,-99,40,-99,-99,42,28,13,4,-99,-99,-99,35,-99,-99,-99,-99,35,14,21,37,35
15/06/23,1,-99,-99,-99,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,40,-99,-99,-99,21,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
15/06/23,2,-99,-99,-99,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,41,-99,-99,-99,41,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
15/06/23,3,-99,-99,-99,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,21,-99,-99,-99,50,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
15/06/23,4,25,7,-99,10,13,-99,16,-99,-99,-99,12,21,6,-99,-99,-99,21,-99,-99,21,41,5,2,24,11,-99,11,-99,-99,-99,-99,34,8,12,32,-99
15/06/23,5,24,10,-99,17,11,-99,19,-99,-99,-99,12,25,8,-99,-99,-99,21,-99,-99,29,42,10,2,27,9,-99,23,-99,-99,-99,-99,34,10,14,33,-99
15/06/23,6,25,14,-99,24,18,-99,21,-99,-99,-99,12,32,15,-99,-99,-99,20,-99,-99,39,47,14,2,40,10,-99,26,-99,-99,-99,-99,34,20,23,32,-99
15/06/23,7,27,15,-99,33,29,-99,29,-99,-99,-99,23,35,23,-99,-99,-99,30,-99,-99,36,48,20,4,45,21,-99,29,-99,-99,-99,-99,37,26,31,30,-99
15/06/23,8,29,27,-99,39,35,-99,29,-99,-99,-99,28,38,23,-99,-99,-99,32,-99,-99,49,31,17,5,34,32,-99,24,-99,-99,-99,-99,44,24,30,36,-99
15/06/23,9,21,31,-99,51,38,-99,30,-99,-99,-99,27,39,32,-99,-99,-99,47,-99,-99,57,31,8,5,29,36,-99,22,-99,-99,-99,-99,38,17,35,38,-99
15/06/23,10,13,31,-99,21,34,-99,33,-99,-99,-99,33,40,27,-99,-99,-99,55,-99,-99,51,40,6,5,22,38,-99,24,-99,-99,-99,-99,34,25,34,20,-99
15/06/23,11,11,27,-99,7,39,-99,29,-99,-99,-99,27,29,17,-99,-99,-99,35,-99,-99,35,39,5,4,18,29,-99,20,-99,-99,-99,-99,20,32,26,13,-99
15/06/23,12,10,23,-99,12,23,-99,32,-99,-99,-99,12,25,11,-99,-99,-99,25,-99,-99,28,29,6,3,13,31,-99,15,-99,-99,-99,-99,9,24,20,9,-99
15/06/23,13,9,22,-99,11,12,-99,20,-99,-99,-99,11,25,7,-99,-99,-99,17,-99,-99,22,25,5,3,13,20,-99,12,-99,-99,-99,-99,9,14,13,11,-99
15/06/23,14,6,20,-99,10,8,-99,12,-99,-99,-99,9,21,5,-99,-99,-99,14,-99,-99,23,15,5,2,12,13,-99,10,-99,-99,-99,-99,7,11,10,8,17
15/06/23,15,6,14,-99,10,7,-99,11,-99,-99,-99,11,16,5,-99,-99,-99,14,-99,-99,14,13,6,2,13,11,-99,13,-99,-99,-99,-99,6,11,11,7,19
15/06/23,16,9,14,-99,9,8,-99,12,-99,-99,-99,13,21,5,-99,-99,-99,13,-99,-99,15,14,5,2,12,10,-99,13,-99,-99,-99,-99,8,8,9,7,15
15/06/23,17,9,9,-99,12,11,-99,12,-99,-99,-99,14,19,7,-99,-99,-99,12,-99,-99,14,21,5,2,11,10,-99,16,-99,-99,-99,-99,9,5,7,6,21
15/06/23,18,11,7,-99,10,12,-99,10,-99,-99,-99,11,15,8,-99,-99,-99,17,-99,-99,16,19,7,2,12,7,-99,17,-99,-99,-99,-99,12,7,7,6,25
15/06/23,19,17,7,-99,15,12,-99,12,-99,-99,-99,19,17,10,-99,-99,-99,19,-99,-99,18,21,8,2,14,8,-99,18,-99,-99,-99,-99,12,9,9,13,20
15/06/23,20,17,10,-99,21,20,-99,25,-99,-99,-99,21,30,13,-99,-99,-99,19,-99,-99,23,27,9,2,18,15,-99,22,-99,-99,-99,-99,10,10,15,14,22
15/06/23,21,29,10,-99,21,29,-99,26,-99,-99,-99,28,31,16,-99,-99,-99,30,-99,-99,25,33,9,3,28,20,-99,23,-99,-99,-99,-99,13,11,18,15,39
15/06/23,22,26,9,-99,20,31,-99,15,-99,-99,-99,33,22,26,-99,-99,-99,33,-99,-99,27,30,15,4,23,17,-99,31,-99,-99,-99,-99,20,13,18,18,30
15/06/23,23,37,12,-99,19,25,-99,16,-99,-99,-99,27,11,27,-99,-99,-99,38,-99,-99,38,20,15,3,31,18,-99,31,-99,-99,-99,-99,29,19,21,27,31
15/06/23,24,24,16,-99,14,18,-99,22,-99,-99,-99,22,10,22,-99,-99,-99,24,-99,-99,27,25,17,3,32,20,-99,21,-99,-99,-99,-99,46,23,23,40,30
16/06/23,1,19,12,-99,12,15,-99,17,-99,-99,25,12,18,30,-99,-99,-99,28,-99,-99,35,43,14,3,24,24,-99,26,-99,-99,-99,-99,32,13,14,40,43
16/06/23,2,22,6,-99,9,18,-99,18,-99,-99,28,7,21,13,-99,-99,-99,18,-99,-99,31,31,5,2,14,15,-99,22,-99,-99,-99,-99,29,12,12,27,42
16/06/23,3,12,5,-99,17,5,-99,7,-99,-99,17,7,22,12,-99,-99,-99,9,-99,-99,13,38,4,2,11,9,-99,10,-99,-99,-99,-99,23,8,13,23,29
16/06/23,4,7,3,-99,10,4,-99,4,-99,-99,7,6,18,8,-99,-99,-99,8,-99,-99,11,36,4,1,8,10,-99,9,-99,-99,-99,-99,34,8,10,25,21
16/06/23,5,13,3,-99,15,7,-99,5,-99,-99,16,8,20,9,-99,-99,-99,10,-99,-99,13,36,6,2,12,23,-99,11,-99,-99,-99,-99,43,17,7,30,18
16/06/23,6,27,4,-99,18,20,-99,19,-99,-99,13,11,31,15,-99,-99,-99,18,-99,-99,27,31,11,3,29,21,-99,23,-99,-99,-99,-99,42,17,16,44,25
16/06/23,7,29,23,-99,33,33,-99,26,-99,-99,26,21,38,21,-99,-99,-99,29,-99,-99,37,34,18,3,29,20,-99,25,-99,-99,-99,-99,45,20,23,34,31
16/06/23,8,27,-99,-99,32,38,-99,31,-99,-99,24,30,37,17,-99,-99,-99,26,-99,-99,35,45,14,4,27,29,-99,21,-99,-99,-99,-99,43,21,17,29,31
16/06/23,9,15,23,-99,25,34,-99,35,-99,-99,24,47,31,11,-99,-99,-99,29,-99,-99,41,49,9,3,21,34,-99,14,-99,-99,-99,-99,39,21,19,31,26
16/06/23,10,11,25,-99,24,43,-99,39,-99,-99,21,40,33,11,-99,-99,-99,32,-99,-99,45,39,4,2,23,34,-99,10,-99,-99,-99,-99,28,25,21,25,25
16/06/23,11,7,19,-99,22,36,-99,30,-99,-99,15,22,35,11,-99,-99,-99,29,-99,-99,28,28,4,2,18,33,-99,10,-99,-99,-99,-99,17,-99,19,14,22
16/06/23,12,8,21,-99,13,23,-99,20,-99,-99,16,15,31,5,-99,-99,-99,-99,-99,-99,-99,24,-99,2,13,23,-99,8,-99,-99,-99,-99,11,-99,15,8,21
16/06/23,13,8,12,-99,17,13,-99,15,-99,-99,15,15,26,3,-99,-99,-99,17,-99,-99,-99,22,-99,2,11,15,-99,7,-99,-99,-99,-99,10,-99,12,7,17
16/06/23,14,7,9,-99,14,8,-99,11,-99,-99,14,13,19,3,-99,-99,-99,12,-99,-99,-99,16,-99,2,9,13,-99,8,-99,-99,-99,-99,9,-99,13,6,17
16/06/23,15,5,7,-99,12,6,-99,9,-99,-99,12,12,16,3,-99,-99,-99,14,-99,-99,-99,15,-99,2,9,10,-99,9,-99,-99,-99,-99,13,6,9,6,14
16/06/23,16,4,6,-99,11,8,-99,9,-99,-99,13,8,17,3,-99,-99,-99,10,-99,-99,-99,14,-99,2,9,8,-99,12,-99,-99,-99,-99,8,5,7,6,17
16/06/23,17,4,8,-99,11,11,-99,7,-99,-99,10,10,18,4,-99,-99,-99,16,-99,-99,11,15,4,2,10,8,-99,12,-99,-99,-99,-99,7,6,6,6,17
16/06/23,18,8,10,-99,15,11,-99,9,-99,-99,11,15,20,7,-99,-99,-99,14,-99,-99,13,19,6,2,12,6,-99,15,-99,-99,-99,-99,10,7,8,7,19
16/06/23,19,12,10,-99,14,12,-99,8,-99,-99,12,23,31,11,-99,-99,-99,16,-99,-99,18,26,10,2,13,7,-99,21,-99,-99,-99,-99,15,9,12,14,23
16/06/23,20,9,9,-99,16,14,-99,9,-99,-99,11,28,12,14,-99,-99,-99,19,-99,-99,30,18,12,2,16,12,-99,24,-99,-99,-99,-99,13,11,14,11,24
16/06/23,21,12,11,-99,27,18,-99,13,-99,-99,14,22,15,18,-99,-99,-99,19,-99,-99,42,14,7,3,24,15,-99,25,-99,-99,-99,-99,11,19,24,11,31
16/06/23,22,17,15,-99,22,22,-99,17,-99,-99,15,25,15,21,-99,-99,-99,25,-99,-99,43,17,17,7,43,17,-99,26,-99,-99,-99,-99,16,21,37,13,40
16/06/23,23,20,17,-99,22,22,-99,19,-99,-99,14,30,12,19,-99,-99,-99,35,-99,-99,41,16,39,4,26,19,-99,31,-99,-99,-99,-99,22,26,43,17,36
16/06/23,24,17,15,-99,16,17,-99,14,-99,-99,13,25,9,30,-99,-99,-99,31,-99,-99,26,15,35,5,34,18,-99,26,-99,-99,-99,-99,26,23,41,20,39
17/06/23,1,20,14,-99,9,14,-99,13,-99,-99,20,14,11,44,-99,-99,-99,23,-99,-99,29,14,31,3,40,14,-99,26,-99,-99,-99,-99,27,13,22,18,47
17/06/23,2,33,5,-99,7,17,-99,21,-99,-99,27,10,18,32,-99,-99,-99,23,-99,-99,27,29,35,3,41,17,-99,40,-99,-99,-99,-99,29,21,25,14,34
17/06/23,3,22,4,-99,10,19,-99,5,-99,-99,30,8,17,35,-99,-99,-99,29,-99,-99,21,17,28,2,30,6,-99,29,-99,-99,-99,-99,22,27,25,16,35
17/06/23,4,22,3,-99,8,10,-99,2,-99,-99,10,7,16,31,-99,-99,-99,20,-99,-99,33,9,26,2,38,3,-99,30,-99,-99,-99,-99,30,16,23,19,36
17/06/23,5,24,5,-99,10,16,-99,5,-99,-99,10,6,14,31,-99,-99,-99,26,-99,-99,39,34,27,1,38,11,-99,32,-99,-99,-99,-99,32,26,43,31,30
17/06/23,6,23,2,-99,22,25,-99,13,-99,-99,30,9,23,31,-99,-99,-99,41,-99,-99,40,34,27,1,36,11,-99,31,-99,-99,-99,-99,35,29,41,36,35
17/06/23,7,24,8,-99,21,38,-99,27,-99,-99,27,13,25,27,-99,-99,-99,37,-99,-99,40,38,28,5,30,17,-99,31,-99,-99,-99,-99,38,32,36,37,38
17/06/23,8,24,15,-99,26,41,-99,39,-99,-99,22,13,25,25,-99,-99,-99,41,-99,-99,44,40,30,9,23,34,-99,30,-99,-99,-99,-99,37,40,32,38,45
17/06/23,9,22,26,-99,45,34,-99,27,-99,-99,21,35,37,22,-99,-99,-99,34,-99,-99,38,41,8,6,23,36,-99,19,-99,-99,-99,-99,37,36,30,35,35
17/06/23,10,11,15,-99,40,24,-99,15,-99,-99,22,39,41,11,-99,-99,-99,27,-99,-99,23,26,3,3,11,17,-99,10,-99,-99,-99,-99,32,13,14,24,19
17/06/23,11,9,10,-99,18,16,-99,8,-99,-99,13,26,26,10,-99,-99,-99,17,-99,-99,25,20,3,1,9,10,-99,10,-99,-99,-99,-99,21,5,6,10,17
17/06/23,12,6,6,-99,14,9,-99,7,-99,-99,9,13,14,8,-99,-99,-99,13,-99,-99,22,15,3,2,7,5,-99,9,-99,-99,-99,-99,12,4,7,7,12
17/06/23,13,8,5,-99,11,9,-99,6,-99,-99,10,10,15,3,-99,-99,-99,12,-99,-99,14,14,2,2,7,7,-99,9,-99,-99,-99,-99,8,5,10,5,12
17/06/23,14,4,5,-99,9,6,-99,6,-99,-99,11,9,14,3,-99,-99,-99,10,-99,-99,9,11,2,2,9,7,-99,8,-99,-99,-99,-99,6,7,9,4,14
17/06/23,15,3,8,-99,10,5,-99,6,-99,-99,8,8,12,3,-99,-99,-99,9,-99,-99,12,11,2,2,10,7,-99,8,-99,-99,-99,-99,5,7,9,4,9
17/06/23,16,3,9,-99,8,7,-99,7,-99,-99,7,8,15,4,-99,-99,-99,13,-99,-99,10,11,2,1,10,7,-99,10,-99,-99,-99,-99,6,7,7,4,11
17/06/23,17,8,9,-99,9,7,-99,8,-99,-99,9,9,16,5,-99,-99,-99,12,-99,-99,10,13,2,1,11,-99,-99,10,-99,-99,-99,-99,7,6,6,8,12
17/06/23,18,9,10,-99,10,7,-99,6,-99,-99,9,12,21,6,-99,-99,-99,11,-99,-99,12,16,4,2,14,5,-99,15,-99,-99,-99,-99,8,5,6,7,14
17/06/23,19,11,9,-99,11,8,-99,6,-99,-99,10,16,20,9,-99,-99,-99,14,-99,-99,13,18,8,2,14,5,-99,19,-99,-99,-99,-99,10,10,10,9,20
17/06/23,20,16,6,-99,14,11,-99,6,-99,-99,14,19,21,15,-99,-99,-99,18,-99,-99,24,15,11,2,17,9,-99,27,-99,-99,-99,-99,11,11,13,8,21
17/06/23,21,24,7,-99,15,16,-99,9,-99,-99,12,19,20,23,-99,-99,-99,14,-99,-99,31,13,15,2,37,13,-99,29,-99,-99,-99,-99,11,12,16,9,22
17/06/23,22,18,8,-99,13,18,-99,10,-99,-99,13,18,12,33,-99,-99,-99,20,-99,-99,33,17,22,4,30,14,-99,37,-99,-99,-99,-99,16,9,15,15,27
17/06/23,23,21,5,-99,16,17,-99,7,-99,-99,18,12,19,33,-99,-99,-99,18,-99,-99,26,21,19,7,34,11,-99,36,-99,-99,-99,-99,20,14,25,21,39
17/06/23,24,26,5,-99,15,18,-99,11,-99,-99,20,12,33,29,-99,-99,-99,20,-99,-99,26,20,22,3,44,11,-99,27,-99,-99,-99,-99,22,22,24,20,33
18/06/23,1,31,3,-99,14,29,-99,11,-99,-99,20,11,36,32,-99,-99,-99,32,-99,-99,27,26,31,2,46,6,-99,27,-99,-99,-99,-99,25,23,19,16,29
18/06/23,2,20,2,-99,11,21,-99,9,-99,-99,12,11,31,31,-99,-99,-99,30,-99,-99,26,29,31,2,44,5,-99,26,-99,-99,-99,-99,21,18,33,16,34
18/06/23,3,30,2,-99,9,23,-99,9,-99,-99,7,12,26,31,-99,-99,-99,23,-99,-99,24,28,25,2,38,5,-99,25,-99,-99,-99,-99,19,25,32,15,35
18/06/23,4,32,6,-99,9,16,-99,14,-99,-99,14,12,23,32,-99,-99,-99,21,-99,-99,29,33,27,2,32,18,-99,24,-99,-99,-99,-99,18,21,32,16,33
18/06/23,5,26,4,-99,15,23,-99,18,-99,-99,19,8,18,28,-99,-99,-99,32,-99,-99,25,31,25,3,31,23,-99,24,-99,-99,-99,-99,24,19,34,19,29
18/06/23,6,27,7,-99,19,22,-99,16,-99,-99,18,7,17,24,-99,-99,-99,29,-99,-99,37,32,26,3,35,20,-99,26,-99,-99,-99,-99,25,25,30,30,31
18/06/23,7,23,12,-99,22,25,-99,20,-99,-99,19,10,24,25,-99,-99,-99,34,-99,-99,41,35,24,6,28,26,-99,28,-99,-99,-99,-99,29,23,29,27,29
18/06/23,8,23,17,-99,23,24,-99,19,-99,-99,23,12,24,20,-99,-99,-99,33,-99,-99,37,24,24,9,17,21,-99,22,-99,-99,-99,-99,28,19,29,24,29
18/06/23,9,27,24,-99,19,26,-99,19,-99,-99,20,23,35,12,-99,-99,-99,25,-99,-99,31,30,11,6,16,16,-99,13,-99,-99,-99,-99,25,17,26,20,23
18/06/23,10,18,16,-99,24,20,-99,20,-99,-99,13,30,30,13,-99,-99,-99,26,-99,-99,30,26,4,7,19,14,-99,10,-99,-99,-99,-99,25,16,26,20,20
18/06/23,11,8,12,-99,25,15,-99,14,-99,-99,7,24,22,7,-99,-99,-99,18,-99,-99,21,18,3,4,13,12,-99,9,-99,-99,-99,-99,22,13,17,13,13
18/06/23,12,8,7,-99,18,8,-99,8,-99,-99,6,14,14,4,-99,-99,-99,12,-99,-99,14,12,2,2,12,6,-99,6,-99,-99,-99,-99,10,10,14,8,12
18/06/23,13,7,6,-99,8,5,-99,5,-99,-99,7,8,14,3,-99,-99,-99,10,-99,-99,10,11,2,2,9,5,-99,8,-99,-99,-99,-99,6,8,8,5,10
18/06/23,14,4,8,-99,8,5,-99,7,-99,-99,7,7,12,3,-99,-99,-99,9,-99,-99,13,9,1,2,9,7,-99,7,-99,-99,-99,-99,6,6,5,4,11
18/06/23,15,3,8,-99,6,4,-99,6,-99,-99,7,7,11,4,-99,-99,-99,8,-99,-99,8,8,1,2,10,-99,-99,8,-99,-99,-99,-99,6,5,5,3,10
18/06/23,16,3,7,-99,5,5,-99,5,-99,-99,7,5,9,3,-99,-99,-99,8,-99,-99,13,8,-99,2,13,5,-99,6,-99,-99,-99,-99,4,6,5,3,6
18/06/23,17,3,7,-99,6,5,-99,7,-99,-99,7,6,9,2,-99,-99,-99,7,-99,-99,11,8,3,2,13,6,-99,8,-99,-99,-99,-99,3,6,5,3,6
