FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
12/01/23,14,-99,20,18,-99,24,-99,15,26,-99,38,18,-99,25,-99,28,-99,-99
12/01/23,15,-99,15,19,-99,25,-99,15,18,-99,28,15,-99,35,-99,30,-99,-99
12/01/23,16,-99,16,20,-99,25,-99,16,15,-99,26,14,-99,28,-99,28,-99,-99
12/01/23,17,-99,18,20,-99,29,-99,19,19,-99,23,18,-99,33,-99,28,-99,-99
12/01/23,18,-99,21,31,-99,34,-99,20,23,-99,29,21,-99,60,-99,42,-99,-99
12/01/23,19,-99,33,36,-99,64,-99,14,32,-99,37,22,-99,93,-99,49,-99,-99
12/01/23,20,-99,44,52,-99,71,-99,29,49,-99,43,38,-99,55,-99,81,-99,-99
12/01/23,21,-99,30,32,-99,47,-99,40,28,-99,45,32,-99,46,-99,57,-99,-99
12/01/23,22,-99,27,31,-99,28,-99,24,-99,-99,32,27,-99,29,-99,38,-99,-99
12/01/23,23,-99,20,21,-99,18,-99,10,9,-99,29,16,-99,23,-99,24,-99,-99
12/01/23,24,-99,12,14,-99,12,-99,8,9,-99,25,10,-99,15,-99,19,-99,-99
13/01/23,1,-99,8,11,-99,8,-99,6,6,-99,14,10,-99,10,-99,20,13,-99
13/01/23,2,-99,6,10,-99,6,-99,4,5,-99,9,7,-99,5,-99,15,9,-99
13/01/23,3,-99,4,8,-99,5,-99,5,5,-99,7,7,-99,4,-99,10,5,-99
13/01/23,4,-99,4,4,-99,6,-99,4,3,-99,6,6,-99,2,-99,6,4,-99
13/01/23,5,-99,3,4,-99,6,-99,6,4,-99,4,3,-99,5,-99,9,3,-99
13/01/23,6,-99,5,6,-99,11,-99,5,7,-99,4,3,-99,9,-99,14,3,-99
13/01/23,7,-99,9,11,-99,15,-99,5,10,-99,9,6,-99,14,-99,23,7,-99
13/01/23,8,-99,9,18,-99,22,-99,6,13,-99,12,-99,-99,18,-99,27,13,-99
13/01/23,9,-99,13,24,-99,32,-99,7,17,-99,12,9,-99,29,-99,34,23,-99
13/01/23,10,-99,18,34,-99,34,-99,7,25,-99,11,13,-99,31,-99,42,24,-99
13/01/23,11,-99,18,55,-99,36,-99,7,23,-99,16,17,-99,29,-99,47,29,-99
13/01/23,12,-99,17,27,-99,37,-99,6,24,-99,19,20,-99,34,-99,36,27,-99
13/01/23,13,-99,20,25,-99,36,-99,10,12,-99,30,16,-99,38,-99,41,24,-99
13/01/23,14,-99,14,35,-99,29,-99,15,11,-99,31,17,-99,36,-99,38,24,-99
13/01/23,15,-99,22,29,-99,25,-99,14,21,-99,35,22,-99,39,-99,31,27,-99
13/01/23,16,-99,20,25,-99,27,-99,17,20,-99,28,23,-99,32,-99,30,24,-99
13/01/23,17,-99,19,26,-99,26,-99,21,17,-99,26,17,-99,40,-99,35,28,-99
13/01/23,18,-99,26,34,-99,34,-99,23,24,-99,32,22,-99,65,-99,48,29,-99
13/01/23,19,-99,38,50,-99,43,-99,19,32,-99,50,29,-99,72,-99,47,53,-99
13/01/23,20,-99,39,49,-99,53,-99,15,35,-99,46,28,-99,67,-99,50,46,-99
13/01/23,21,-99,32,45,-99,32,-99,16,32,-99,39,25,-99,46,-99,47,43,-99
13/01/23,22,-99,27,29,-99,35,-99,16,38,-99,40,23,-99,41,-99,37,44,-99
13/01/23,23,-99,20,25,-99,42,-99,14,19,-99,37,18,-99,30,-99,30,38,-99
13/01/23,24,-99,16,20,-99,38,-99,13,22,-99,31,13,-99,21,-99,23,34,-99
14/01/23,1,-99,13,19,-99,33,-99,8,18,-99,26,12,-99,26,-99,23,25,-99
14/01/23,2,-99,12,22,-99,34,-99,5,19,-99,14,9,-99,35,-99,21,25,-99
14/01/23,3,-99,13,19,-99,32,-99,7,17,-99,15,8,-99,36,-99,20,28,-99
14/01/23,4,-99,21,16,-99,30,-99,7,21,-99,13,6,-99,28,-99,21,23,-99
14/01/23,5,-99,21,13,-99,29,-99,7,17,-99,16,-99,-99,35,-99,16,21,-99
14/01/23,6,-99,20,14,-99,30,-99,5,20,-99,11,5,-99,34,-99,18,22,-99
14/01/23,7,-99,21,27,-99,39,-99,4,22,-99,9,5,-99,48,-99,21,25,-99
14/01/23,8,-99,22,42,-99,47,-99,4,25,-99,12,8,-99,46,-99,23,26,-99
14/01/23,9,-99,24,30,-99,56,-99,4,27,-99,17,17,-99,64,-99,43,28,-99
14/01/23,10,-99,23,31,-99,65,-99,5,30,-99,17,17,-99,74,-99,48,32,-99
14/01/23,11,-99,26,24,-99,58,-99,7,30,-99,20,17,-99,43,-99,40,33,-99
14/01/23,12,-99,26,28,-99,45,-99,10,13,-99,25,18,-99,38,-99,46,32,-99
14/01/23,13,-99,22,29,-99,38,-99,9,15,-99,19,20,-99,35,-99,41,28,-99
14/01/23,14,-99,14,24,-99,39,-99,11,16,-99,17,14,-99,28,-99,31,21,-99
14/01/23,15,-99,10,22,-99,36,-99,19,16,-99,-99,10,-99,20,-99,24,16,-99
14/01/23,16,-99,12,18,-99,24,-99,11,17,-99,14,8,-99,23,-99,21,16,-99
14/01/23,17,-99,16,20,-99,23,-99,19,17,-99,12,11,-99,21,-99,23,20,-99
14/01/23,18,-99,19,18,-99,22,-99,20,16,-99,14,11,-99,21,-99,25,20,-99
14/01/23,19,-99,23,23,-99,29,-99,14,19,-99,30,15,-99,53,-99,29,27,-99
14/01/23,20,-99,19,34,-99,39,-99,11,24,-99,15,15,-99,49,-99,44,46,-99
14/01/23,21,-99,16,35,-99,40,-99,9,15,-99,8,15,-99,45,-99,45,29,-99
14/01/23,22,-99,18,34,-99,43,-99,9,31,-99,9,14,-99,41,-99,43,37,-99
14/01/23,23,-99,14,25,-99,31,-99,8,36,-99,11,12,-99,62,-99,38,38,-99
14/01/23,24,-99,14,21,-99,36,-99,7,31,-99,13,12,-99,63,-99,31,31,-99
15/01/23,1,-99,13,19,-99,40,-99,5,29,-99,10,9,-99,59,-99,27,37,-99
15/01/23,2,-99,16,18,-99,49,-99,4,29,-99,4,7,-99,43,-99,25,37,-99
15/01/23,3,-99,23,20,-99,54,-99,4,25,-99,6,6,-99,47,-99,22,29,-99
15/01/23,4,-99,21,18,-99,41,-99,5,24,-99,7,5,-99,43,-99,17,30,-99
15/01/23,5,-99,20,22,-99,36,-99,8,27,-99,7,3,-99,35,-99,16,21,-99
15/01/23,6,-99,14,26,-99,34,-99,9,26,-99,5,6,-99,28,-99,14,24,-99
15/01/23,7,-99,14,25,-99,38,-99,8,26,-99,7,10,-99,38,-99,14,17,-99
15/01/23,8,-99,20,30,-99,41,-99,7,27,-99,6,15,-99,49,-99,19,20,-99
15/01/23,9,-99,18,35,-99,46,-99,8,29,-99,11,10,-99,40,-99,28,33,-99
15/01/23,10,-99,21,36,-99,36,-99,-99,23,-99,20,10,-99,46,-99,36,20,-99
15/01/23,11,-99,18,30,-99,36,-99,-99,24,-99,20,20,-99,38,-99,42,27,-99
15/01/23,12,-99,18,20,-99,28,-99,-99,8,-99,14,14,-99,40,-99,26,26,-99
15/01/23,13,-99,16,15,-99,22,-99,-99,16,-99,20,13,-99,27,-99,26,19,-99
15/01/23,14,-99,15,17,-99,22,-99,-99,14,-99,24,13,-99,27,-99,24,16,-99
15/01/23,15,-99,15,18,-99,24,-99,12,11,-99,20,15,-99,31,-99,25,17,-99
15/01/23,16,-99,16,22,-99,27,-99,15,13,-99,28,16,-99,39,-99,26,16,-99
15/01/23,17,-99,16,21,-99,29,-99,22,15,-99,31,12,-99,31,-99,27,17,-99
15/01/23,18,-99,14,22,-99,31,-99,23,18,-99,26,17,-99,25,-99,25,34,-99
15/01/23,19,-99,25,36,-99,52,-99,16,38,-99,25,19,-99,68,-99,38,39,-99
15/01/23,20,-99,25,23,-99,40,-99,26,24,-99,25,14,-99,48,-99,52,30,-99
15/01/23,21,-99,21,24,-99,35,-99,17,19,-99,16,14,-99,33,-99,36,43,-99
15/01/23,22,-99,20,21,-99,37,-99,12,26,-99,13,14,-99,32,-99,40,32,-99
15/01/23,23,-99,18,21,-99,41,-99,9,20,-99,15,12,-99,61,-99,42,29,-99
15/01/23,24,-99,17,17,-99,43,-99,8,18,-99,16,10,-99,44,-99,40,29,-99
16/01/23,1,-99,19,20,-99,33,-99,7,20,-99,16,10,-99,35,-99,40,23,-99
16/01/23,2,-99,18,24,-99,35,-99,7,17,-99,14,10,-99,31,-99,31,23,-99
16/01/23,3,-99,16,31,-99,33,-99,6,17,-99,14,9,-99,21,-99,36,20,-99
16/01/23,4,-99,17,28,-99,30,-99,7,17,-99,14,10,-99,25,-99,25,18,-99
16/01/23,5,-99,15,19,-99,31,-99,8,17,-99,12,8,-99,41,-99,22,20,-99
16/01/23,6,-99,16,32,-99,33,-99,8,17,-99,13,8,-99,36,-99,27,20,-99
16/01/23,7,-99,19,62,-99,49,-99,7,21,-99,13,11,-99,37,-99,35,28,-99
16/01/23,8,-99,24,53,-99,67,-99,5,27,-99,18,14,-99,62,-99,51,36,-99
16/01/23,9,-99,31,56,-99,86,-99,9,35,-99,27,23,-99,85,-99,97,47,-99
16/01/23,10,-99,28,53,-99,74,-99,11,32,-99,27,27,-99,60,-99,61,44,-99
16/01/23,11,-99,28,36,-99,61,-99,9,31,-99,34,24,-99,38,-99,46,41,-99
16/01/23,12,-99,-99,29,-99,44,-99,8,25,-99,45,21,-99,38,-99,43,35,-99
16/01/23,13,-99,-99,27,-99,35,-99,10,19,-99,140,17,-99,41,-99,36,27,-99
16/01/23,14,-99,-99,28,-99,38,-99,9,20,-99,44,17,-99,40,-99,26,25,-99
16/01/23,15,-99,-99,24,-99,39,-99,10,19,-99,11,19,-99,44,-99,27,24,-99
16/01/23,16,-99,21,22,-99,48,-99,12,20,-99,31,17,-99,39,-99,40,25,-99
16/01/23,17,-99,21,28,-99,37,-99,13,24,-99,46,18,-99,33,-99,31,38,-99
16/01/23,18,-99,36,23,-99,26,-99,19,22,-99,8,22,-99,27,-99,32,39,-99
16/01/23,19,-99,56,39,-99,49,-99,16,37,-99,38,34,-99,51,-99,46,54,-99
16/01/23,20,-99,44,42,-99,58,-99,13,36,-99,33,32,-99,77,-99,57,43,-99
16/01/23,21,-99,35,43,-99,48,-99,11,34,-99,24,26,-99,-99,-99,60,49,-99
16/01/23,22,-99,32,-99,-99,49,-99,11,33,-99,23,21,-99,78,-99,61,47,-99
16/01/23,23,-99,34,-99,-99,47,-99,9,27,-99,23,22,-99,48,-99,39,45,-99
16/01/23,24,-99,34,-99,-99,39,-99,11,28,-99,28,18,-99,44,-99,48,36,-99
17/01/23,1,-99,35,-99,-99,36,-99,10,29,-99,26,16,-99,45,-99,38,37,-99
17/01/23,2,-99,26,-99,-99,40,-99,8,23,-99,21,13,-99,47,-99,39,37,-99
17/01/23,3,-99,23,-99,-99,38,-99,8,23,-99,23,12,-99,67,-99,39,30,-99
17/01/23,4,-99,24,-99,-99,36,-99,8,20,-99,24,11,-99,50,-99,29,21,-99
17/01/23,5,-99,20,-99,-99,38,-99,8,19,-99,20,9,-99,44,-99,30,22,-99
17/01/23,6,-99,21,-99,-99,39,-99,8,23,-99,21,10,-99,48,-99,30,25,-99
17/01/23,7,-99,30,-99,-99,51,-99,9,35,-99,21,13,-99,51,-99,39,39,-99
17/01/23,8,-99,30,-99,-99,68,-99,10,37,-99,29,18,-99,55,-99,73,45,-99
17/01/23,9,-99,34,-99,-99,77,-99,12,41,-99,28,31,-99,72,-99,88,65,-99
17/01/23,10,-99,33,-99,-99,75,-99,13,35,-99,38,30,-99,55,-99,70,55,-99
17/01/23,11,-99,34,-99,-99,62,-99,13,35,-99,43,38,-99,48,-99,60,57,-99
17/01/23,12,-99,31,-99,-99,47,-99,10,32,-99,46,32,-99,44,-99,57,51,-99
17/01/23,13,-99,29,-99,-99,44,-99,10,29,-99,51,25,-99,49,-99,48,50,-99
17/01/23,14,-99,27,-99,-99,39,-99,12,29,-99,48,26,-99,42,-99,36,46,-99
17/01/23,15,-99,28,-99,-99,33,-99,16,22,-99,34,26,-99,30,-99,33,-99,-99
17/01/23,16,-99,34,-99,-99,34,-99,21,32,-99,30,25,-99,34,-99,37,-99,-99
17/01/23,17,-99,54,-99,-99,57,-99,21,45,-99,39,30,-99,79,-99,38,-99,-99
17/01/23,18,-99,32,-99,-99,75,-99,17,65,-99,14,25,-99,79,-99,72,105,-99
17/01/23,19,-99,35,-99,-99,65,-99,16,53,-99,29,29,-99,95,-99,82,86,-99
17/01/23,20,-99,35,-99,-99,55,-99,12,41,-99,23,21,-99,68,-99,69,64,-99
17/01/23,21,-99,34,-99,-99,40,-99,9,35,-99,21,25,-99,-99,-99,63,49,-99
17/01/23,22,-99,31,-99,-99,37,-99,9,27,-99,21,30,-99,-99,-99,52,57,-99
17/01/23,23,-99,28,-99,-99,33,-99,9,24,-99,17,28,-99,39,-99,46,26,-99
17/01/23,24,-99,24,-99,-99,27,-99,7,18,-99,15,24,-99,30,-99,38,26,-99
18/01/23,1,-99,24,-99,-99,24,-99,8,19,-99,18,17,-99,25,-99,35,22,-99
18/01/23,2,-99,23,-99,-99,22,-99,6,16,-99,23,11,-99,16,-99,34,19,-99
18/01/23,3,-99,18,-99,-99,19,-99,7,14,-99,17,9,-99,12,-99,29,21,-99
18/01/23,4,-99,21,-99,-99,15,-99,8,15,-99,9,9,-99,11,-99,31,19,-99
18/01/23,5,-99,15,-99,-99,14,-99,7,15,-99,9,7,-99,10,-99,28,16,-99
18/01/23,6,-99,17,-99,-99,18,-99,6,19,-99,5,7,-99,27,-99,30,18,-99
18/01/23,7,-99,16,-99,-99,45,-99,2,22,-99,-99,-99,-99,51,-99,37,16,-99
18/01/23,8,-99,28,-99,-99,65,-99,3,24,-99,-99,9,-99,69,-99,44,26,-99
18/01/23,9,-99,32,-99,-99,60,-99,16,27,-99,-99,16,-99,66,-99,62,30,-99
18/01/23,10,-99,31,-99,-99,56,-99,3,29,-99,-99,24,-99,36,-99,54,47,-99
18/01/23,11,-99,29,-99,-99,42,-99,-99,25,-99,-99,26,-99,25,-99,37,46,-99
18/01/23,12,-99,22,-99,-99,35,-99,-99,21,-99,-99,22,-99,35,-99,39,32,-99
18/01/23,13,-99,23,-99,-99,31,-99,3,-99,-99,-99,21,-99,34,-99,33,30,-99
18/01/23,14,-99,25,-99,-99,27,-99,4,-99,-99,-99,19,-99,34,-99,27,23,-99
18/01/23,15,-99,22,-99,-99,25,-99,14,-99,-99,-99,16,-99,36,-99,28,18,-99
18/01/23,16,-99,17,-99,-99,29,-99,20,-99,-99,-99,19,-99,65,-99,26,22,-99
18/01/23,17,-99,14,-99,-99,30,-99,22,13,-99,-99,21,-99,44,-99,32,35,-99
18/01/23,18,-99,33,-99,-99,40,-99,21,27,-99,46,27,-99,59,-99,33,67,-99
18/01/23,19,-99,52,-99,-99,52,-99,16,45,-99,13,43,-99,77,-99,50,50,-99
18/01/23,20,-99,41,-99,-99,49,-99,15,41,-99,16,26,-99,74,-99,67,45,-99
18/01/23,21,-99,41,-99,-99,70,-99,12,44,-99,15,19,-99,66,-99,60,38,-99
18/01/23,22,-99,45,-99,-99,58,-99,13,35,-99,58,18,-99,65,-99,52,39,-99
18/01/23,23,-99,42,-99,-99,45,-99,16,41,-99,39,20,-99,61,-99,40,39,-99
18/01/23,24,-99,32,-99,-99,58,-99,15,38,-99,38,18,-99,67,-99,36,33,-99
19/01/23,1,-99,27,-99,-99,50,-99,12,39,-99,30,16,-99,66,-99,27,40,-99
19/01/23,2,-99,14,-99,-99,39,-99,10,33,-99,24,14,-99,57,-99,24,43,-99
19/01/23,3,-99,23,-99,-99,34,-99,8,25,-99,16,13,-99,52,-99,28,37,-99
19/01/23,4,-99,31,-99,-99,52,-99,9,22,-99,17,23,-99,52,-99,27,31,-99
19/01/23,5,-99,23,-99,-99,54,-99,10,32,-99,15,14,-99,52,-99,21,39,-99
19/01/23,6,-99,25,-99,-99,50,-99,8,40,-99,14,13,-99,75,-99,22,24,-99
19/01/23,7,-99,24,-99,-99,56,-99,6,59,-99,17,10,-99,71,-99,35,39,-99
19/01/23,8,-99,29,-99,-99,68,-99,6,56,-99,28,21,-99,95,-99,52,43,-99
19/01/23,9,-99,35,-99,-99,83,-99,13,55,-99,31,32,-99,94,-99,49,44,-99
19/01/23,10,-99,37,-99,-99,67,-99,12,54,-99,34,30,-99,96,-99,57,58,-99
19/01/23,11,-99,41,-99,-99,72,-99,12,47,-99,49,33,-99,60,-99,47,59,-99
19/01/23,12,-99,34,-99,-99,53,-99,9,34,-99,35,26,-99,59,-99,38,52,-99
19/01/23,13,-99,30,-99,-99,44,-99,12,30,-99,34,23,-99,38,-99,43,53,-99
19/01/23,14,-99,26,-99,-99,31,-99,20,20,-99,48,18,-99,46,-99,29,40,-99
19/01/23,15,-99,23,-99,-99,26,-99,18,19,-99,33,24,-99,42,-99,32,46,-99
19/01/23,16,-99,26,-99,-99,32,-99,11,20,-99,38,26,-99,36,-99,29,46,-99
19/01/23,17,-99,29,-99,-99,40,-99,17,28,-99,37,26,-99,43,-99,26,60,-99
19/01/23,18,-99,56,-99,-99,64,-99,13,-99,-99,-99,39,-99,67,-99,39,88,-99
19/01/23,19,-99,79,-99,-99,60,-99,16,45,-99,24,53,-99,79,-99,65,56,-99
19/01/23,20,-99,67,-99,-99,54,-99,8,39,-99,42,50,-99,91,-99,89,48,-99
19/01/23,21,-99,43,-99,-99,70,-99,9,37,-99,14,28,-99,77,-99,73,51,-99
19/01/23,22,-99,49,-99,-99,67,-99,11,47,-99,6,28,-99,56,-99,50,49,-99
19/01/23,23,-99,37,-99,-99,69,-99,13,46,-99,29,24,-99,54,-99,42,56,-99
19/01/23,24,-99,29,-99,-99,48,-99,10,38,-99,21,11,-99,45,-99,31,49,-99
20/01/23,1,-99,27,-99,-99,52,-99,6,39,-99,12,9,-99,34,-99,47,42,-99
20/01/23,2,-99,27,-99,-99,47,-99,6,32,-99,23,8,-99,26,-99,24,32,-99
20/01/23,3,-99,20,-99,-99,45,-99,5,30,-99,18,11,-99,36,-99,29,25,-99
20/01/23,4,-99,17,-99,-99,34,-99,4,25,-99,12,8,-99,32,-99,32,29,-99
20/01/23,5,-99,16,-99,-99,36,-99,5,29,-99,9,7,-99,38,-99,23,32,-99
20/01/23,6,-99,17,-99,-99,40,-99,4,33,-99,15,6,-99,40,-99,27,31,-99
20/01/23,7,-99,21,-99,-99,43,-99,3,44,-99,17,8,-99,43,-99,40,35,-99
20/01/23,8,-99,34,-99,-99,56,-99,5,58,-99,30,15,-99,66,-99,48,38,-99
20/01/23,9,-99,35,-99,-99,75,-99,20,58,-99,21,46,-99,99,-99,68,41,-99
20/01/23,10,-99,36,-99,-99,86,-99,3,45,-99,32,30,-99,100,-99,59,44,-99
20/01/23,11,-99,39,-99,-99,75,-99,10,47,-99,39,30,-99,73,-99,51,57,-99
20/01/23,12,-99,40,-99,-99,56,-99,11,33,-99,34,31,-99,45,-99,44,54,-99
20/01/23,13,-99,31,-99,-99,38,-99,10,20,-99,56,25,-99,35,-99,37,48,-99
20/01/23,14,-99,24,-99,-99,26,-99,13,15,-99,-99,23,-99,-99,-99,27,34,-99
20/01/23,15,-99,17,-99,-99,30,-99,15,15,-99,-99,17,-99,-99,-99,28,24,-99
20/01/23,16,-99,13,-99,-99,29,-99,15,15,-99,-99,16,-99,-99,-99,26,34,-99
20/01/23,17,-99,18,-99,-99,27,-99,21,15,-99,27,19,-99,23,-99,21,49,-99
20/01/23,18,-99,53,-99,-99,65,-99,21,45,-99,38,33,-99,57,-99,40,56,-99
20/01/23,19,-99,47,-99,-99,60,-99,19,45,-99,48,33,-99,92,-99,67,58,-99
20/01/23,20,-99,33,-99,-99,58,-99,16,42,-99,36,30,-99,106,-99,63,61,-99
20/01/23,21,-99,37,-99,-99,53,-99,13,36,-99,25,25,-99,51,-99,74,59,-99
20/01/23,22,-99,38,-99,-99,46,-99,12,26,-99,45,26,-99,57,-99,67,53,-99
20/01/23,23,-99,33,-99,-99,36,-99,12,34,-99,22,20,-99,53,-99,55,37,-99
20/01/23,24,-99,31,-99,-99,41,-99,15,34,-99,15,20,-99,46,-99,51,29,-99
21/01/23,1,-99,32,42,-99,32,-99,19,35,-99,12,27,-99,42,-99,48,31,-99
21/01/23,2,-99,28,31,-99,28,-99,20,29,-99,13,23,-99,36,-99,45,24,-99
21/01/23,3,-99,24,28,-99,28,-99,17,24,-99,-99,18,-99,26,-99,34,25,-99
21/01/23,4,-99,24,22,-99,32,-99,13,24,-99,13,13,-99,82,-99,33,23,-99
21/01/23,5,-99,19,22,-99,33,-99,12,24,-99,14,14,-99,83,-99,25,22,-99
21/01/23,6,-99,18,21,-99,44,-99,10,26,-99,14,16,-99,41,-99,28,21,-99
21/01/23,7,-99,17,23,-99,53,-99,10,24,-99,13,18,-99,56,-99,32,24,-99
21/01/23,8,-99,24,41,-99,57,-99,9,25,-99,18,15,-99,47,-99,47,29,-99
21/01/23,9,-99,26,52,-99,57,-99,11,40,-99,19,23,-99,62,-99,57,42,-99
21/01/23,10,-99,29,29,-99,50,-99,11,30,-99,30,24,-99,57,-99,49,44,-99
21/01/23,11,-99,27,37,-99,47,-99,11,29,-99,31,23,-99,38,-99,52,41,-99
21/01/23,12,-99,27,37,-99,39,-99,16,26,-99,25,26,-99,42,-99,43,40,-99
21/01/23,13,-99,28,29,-99,35,-99,15,22,-99,22,27,-99,38,-99,35,44,-99
21/01/23,14,-99,32,25,-99,40,-99,19,27,-99,24,32,-99,45,-99,31,58,-99
21/01/23,15,-99,45,32,-99,46,-99,23,45,-99,23,26,-99,56,-99,35,92,-99
21/01/23,16,-99,74,49,-99,67,-99,18,-99,-99,-99,30,-99,92,-99,41,105,-99
21/01/23,17,-99,31,59,-99,69,-99,18,59,-99,-99,20,-99,89,-99,77,75,-99
21/01/23,18,-99,29,47,-99,63,-99,15,49,-99,35,15,-99,96,-99,86,59,-99
21/01/23,19,-99,25,27,-99,54,-99,12,25,-99,67,18,-99,76,-99,64,42,-99
21/01/23,20,-99,21,21,-99,42,-99,11,22,-99,45,10,-99,48,-99,41,32,-99
21/01/23,21,-99,19,19,-99,35,-99,10,19,-99,18,14,-99,30,-99,26,33,-99
21/01/23,22,-99,17,19,-99,30,-99,7,23,-99,21,16,-99,36,-99,38,26,-99
21/01/23,23,-99,19,23,-99,23,-99,7,19,-99,18,16,-99,35,-99,32,23,-99
21/01/23,24,-99,16,18,-99,21,-99,8,19,-99,15,14,-99,22,-99,27,21,-99
22/01/23,1,-99,18,20,-99,23,-99,9,20,-99,17,12,-99,27,-99,26,19,-99
22/01/23,2,-99,17,16,-99,21,-99,14,19,-99,19,13,-99,17,-99,29,18,-99
22/01/23,3,-99,16,14,-99,20,-99,12,18,-99,24,15,-99,19,-99,26,16,-99
22/01/23,4,-99,16,14,-99,16,-99,8,17,-99,20,15,-99,16,-99,26,15,-99
22/01/23,5,-99,16,17,-99,16,-99,10,17,-99,17,15,-99,28,-99,23,16,-99
22/01/23,6,-99,13,15,-99,20,-99,11,15,-99,15,10,-99,25,-99,22,14,-99
22/01/23,7,-99,14,19,-99,23,-99,11,18,-99,19,12,-99,27,-99,23,17,-99
22/01/23,8,-99,16,23,-99,29,-99,13,20,-99,15,12,-99,49,-99,29,16,-99
22/01/23,9,-99,16,27,-99,35,-99,11,32,-99,32,18,-99,40,-99,28,19,-99
22/01/23,10,-99,20,29,-99,38,-99,14,26,-99,26,17,-99,28,-99,39,26,-99
22/01/23,11,-99,21,28,-99,28,-99,21,26,-99,25,20,-99,21,-99,34,26,-99
22/01/23,12,-99,21,21,-99,27,-99,19,20,-99,25,21,-99,18,-99,24,27,-99
22/01/23,13,-99,24,22,-99,31,-99,14,18,-99,36,21,-99,23,-99,26,34,-99
22/01/23,14,-99,22,24,-99,34,-99,16,23,-99,63,20,-99,32,-99,32,33,-99
22/01/23,15,-99,17,22,-99,28,-99,19,-99,-99,38,21,-99,21,-99,31,37,-99
22/01/23,16,-99,22,20,-99,43,-99,22,-99,-99,52,21,-99,54,-99,26,53,-99
22/01/23,17,-99,52,40,-99,63,-99,17,-99,-99,54,20,-99,92,-99,42,43,-99
22/01/23,18,-99,28,22,-99,36,-99,18,-99,-99,56,17,-99,101,-99,52,37,-99
22/01/23,19,-99,19,25,-99,38,-99,12,21,-99,41,16,-99,62,-99,35,30,-99
22/01/23,20,-99,23,17,-99,39,-99,11,20,-99,42,10,-99,50,-99,40,27,-99
22/01/23,21,-99,25,25,-99,30,-99,12,19,-99,45,12,-99,39,-99,85,22,-99
22/01/23,22,-99,16,47,-99,27,-99,8,17,-99,2,12,-99,30,-99,55,21,-99
22/01/23,23,-99,15,42,-99,30,-99,6,18,-99,21,11,-99,24,-99,41,19,-99
22/01/23,24,-99,15,37,-99,33,-99,6,29,-99,15,8,-99,20,-99,31,18,-99
23/01/23,1,-99,9,30,-99,39,-99,4,20,-99,4,8,-99,16,-99,25,18,-99
23/01/23,2,-99,12,19,-99,22,-99,5,14,-99,22,8,-99,13,-99,22,16,-99
23/01/23,3,-99,17,12,-99,13,-99,5,12,-99,12,7,-99,10,-99,16,14,-99
23/01/23,4,-99,13,9,-99,11,-99,5,12,-99,3,5,-99,11,-99,14,12,-99
23/01/23,5,-99,10,9,-99,12,-99,5,12,-99,8,7,-99,10,-99,15,11,-99
23/01/23,6,-99,11,14,-99,13,-99,4,13,-99,19,7,-99,13,-99,18,13,-99
23/01/23,7,-99,14,38,-99,19,-99,5,19,-99,2,11,-99,27,-99,31,20,-99
23/01/23,8,-99,21,46,-99,28,-99,5,44,-99,17,18,-99,52,-99,44,35,-99
23/01/23,9,-99,21,45,-99,29,-99,5,31,-99,16,17,-99,49,-99,50,30,-99
23/01/23,10,-99,16,38,-99,41,-99,4,20,-99,3,18,-99,29,-99,40,27,-99
23/01/23,11,-99,19,23,-99,25,-99,9,19,-99,-99,19,-99,26,-99,27,19,-99
23/01/23,12,-99,18,20,-99,19,-99,13,15,-99,-99,20,-99,40,-99,31,21,-99
23/01/23,13,-99,17,17,-99,22,-99,14,16,-99,-99,13,-99,44,-99,19,21,-99
23/01/23,14,-99,18,16,-99,44,-99,16,-99,-99,-99,18,-99,43,-99,27,23,-99
23/01/23,15,-99,26,20,-99,59,-99,15,23,-99,-99,24,-99,72,-99,16,32,-99
23/01/23,16,-99,23,22,-99,77,-99,14,26,-99,-99,22,-99,128,-99,50,32,-99
23/01/23,17,-99,19,21,-99,63,-99,17,22,-99,-99,20,-99,94,-99,43,31,-99
23/01/23,18,-99,26,29,-99,45,-99,13,22,-99,-99,24,-99,62,-99,48,29,-99
23/01/23,19,-99,23,24,-99,44,-99,10,24,-99,-99,13,-99,66,-99,35,30,-99
23/01/23,20,-99,24,19,-99,30,-99,8,22,-99,-99,18,-99,37,-99,28,23,-99
23/01/23,21,-99,25,14,-99,32,-99,6,17,-99,-99,14,-99,29,-99,28,29,-99
23/01/23,22,-99,15,16,-99,27,-99,6,20,-99,-99,15,-99,25,-99,33,25,-99
23/01/23,23,-99,14,19,-99,20,-99,6,21,-99,-99,11,-99,23,-99,28,24,-99
23/01/23,24,-99,13,15,-99,17,-99,5,15,-99,-99,11,-99,18,-99,28,19,-99
24/01/23,1,-99,14,13,-99,16,-99,6,11,-99,-99,10,-99,15,-99,26,17,-99
24/01/23,2,-99,11,11,-99,14,-99,5,11,-99,-99,7,-99,13,-99,22,13,-99
24/01/23,3,-99,9,12,-99,12,-99,4,9,-99,-99,9,-99,12,-99,26,12,-99
24/01/23,4,-99,9,11,-99,12,-99,4,9,-99,-99,5,-99,10,-99,19,9,-99
24/01/23,5,-99,8,14,-99,11,-99,4,10,-99,-99,6,-99,10,-99,18,9,-99
